OID_,CBG,PlusCode,DestinationID,Total_TravelTime,Total_Kilometers
335,470930008002,"V6GG+R7 Seymour, Tennessee",47,17.97416638,18.3100192
336,470930008002,"V6GG+R7 Seymour, Tennessee",51,17.97416638,18.3100192
337,470930008002,"2X93+55 Powell, Tennessee",102,18.30400295,19.4863978
338,470930008002,"WW76+C9 Knoxville, Tennessee",39,18.5601241,22.54749327
339,470930008002,"WW76+C9 Knoxville, Tennessee",40,18.5601241,22.54749327
340,470930008002,"2WCX+GC Powell, Tennessee",115,19.08931247,20.14777725
341,470930008002,"27QH+4X Strawberry Plains, Tennessee",95,19.41174296,25.08086039
342,470930008002,"WW65+22 Knoxville, Tennessee",26,19.86920478,23.37805466
343,470930008002,"33CF+6R Knoxville, Tennessee",122,20.06165943,20.68987457
344,470930008002,"V69V+HH Seymour, Tennessee",50,20.10066335,20.31310605
345,470930008002,"WW55+XV Knoxville, Tennessee",22,20.12352088,23.47132005
346,470930008002,"WV6V+M2 Knoxville, Tennessee",55,20.52175651,24.25776021
347,470930008002,"WWV4+3G Knoxville, Tennessee",72,20.73234979,24.2167586
348,470930008002,"WWV4+3G Knoxville, Tennessee",73,20.73234979,24.2167586
349,470930008002,"33JG+97 Knoxville, Tennessee",112,21.51610571,21.85547879
350,470930008002,"R324+P3 Maryville, Tennessee",30,21.73769174,20.8566747
351,470930008002,"33M8+P9 Knoxville, Tennessee",133,22.14649548,25.26769951
352,470930008002,"XWM3+8R Knoxville, Tennessee",86,22.28007848,23.81974822
353,470930008002,"3WJW+J8 Heiskell, Tennessee",113,22.38475855,25.36654414
354,470930008002,"WVXP+9V Knoxville, Tennessee",43,22.67586182,26.26330348
355,470930008002,"VVX2+XW Knoxville, Tennessee",36,23.08761763,29.01811358
356,470930008002,"VVX2+XW Knoxville, Tennessee",67,23.08761763,29.01811358
357,470930008002,"VRVH+9W Knoxville, Tennessee",13,23.13735383,30.77400806
358,470930008002,"VW7C+36 Knoxville, Tennessee",8,23.95378359,32.95743447
359,470930008002,"VW7C+36 Knoxville, Tennessee",19,23.95378359,32.95743447
360,470930008002,"Q3V3+PQ Maryville, Tennessee",38,24.228592,29.09023741
361,470930008002,"47MP+W4 Blaine, Tennessee",116,24.29582385,31.41152887
362,470930008002,"VW6F+6C Knoxville, Tennessee",2,24.322656,33.14381914
363,470930008002,"VRJV+58 Knoxville, Tennessee",7,24.9086921,30.84786317
364,470930008002,"VRJV+58 Knoxville, Tennessee",20,24.9086921,30.84786317
365,470930008002,"VW6J+V3 Knoxville, Tennessee",5,25.04279007,33.68336484
366,470930008002,"VW6J+V3 Knoxville, Tennessee",9,25.04279007,33.68336484
367,470930008002,"Q2F6+95 Alcoa, Tennessee",15,25.12713397,30.55321598
368,470930008002,"VRJM+8X Farragut, Tennessee",12,25.60773151,31.48565131
369,470930008002,"WRJ7+H8 Knoxville, Tennessee",58,26.04315882,33.14055267
370,470930008002,"Q2JX+88 Maryville, Tennessee",34,26.26215189,30.76741735
371,470930008002,"VRXX+X7 Knoxville, Tennessee",28,26.35542778,29.85942505
372,470930008002,"VRXX+X7 Knoxville, Tennessee",37,26.35542778,29.85942505
373,470930008002,"Q28G+Q8 Alcoa, Tennessee",31,26.45532541,31.58215966
374,470930008002,"XC75+G5 Kodak, Tennessee",89,26.52211754,39.03085964
375,470930008002,"VRFC+WR Knoxville, Tennessee",6,26.77696108,32.781387
376,470930008002,"Q28H+2W Alcoa, Tennessee",139,26.85301111,31.93687276
377,470930008002,"Q27H+C9 Alcoa, Tennessee",32,26.856219,31.93981318
378,470930008002,"Q26C+F9 Alcoa, Tennessee",33,27.17501056,32.04594072
379,470930008002,"P2R4+G7 Maryville, Tennessee",16,28.59755933,34.05252301
380,470930008002,"P2P4+HF Maryville, Tennessee",17,29.46046748,34.9972907
381,470930008002,"Q342+JR Maryville, Tennessee",35,30.15986047,34.54794115
382,470930008002,"5WWH+HH Norris, Tennessee",110,30.18306265,38.86991568
383,470930008002,"3VR6+M3 Clinton, Tennessee",119,31.13101735,34.46405358
384,470930008002,"QVQX+Q4 Louisville, Tennessee",1,31.21619564,36.2978008
385,470930008002,"4C2W+G7 New Market, Tennessee",111,31.55368573,42.41220378
386,470930008002,"RP9J+MC Lenoir City, Tennessee",3,31.5907965,44.55040962
387,470930008002,"2Q33+M3 Oak Ridge, Tennessee",79,31.92179539,42.09588865
388,470930008002,"2Q33+M3 Oak Ridge, Tennessee",142,31.92179539,42.09588865
389,470930008002,"4V9M+4Q Clinton, Tennessee",141,32.90856154,41.39525256
390,470930008002,"RPCP+R5 Lenoir City, Tennessee",21,33.00739651,45.10982926
391,470930008002,"2P5W+GQ Oak Ridge, Tennessee",90,33.2367892,42.93354952
392,470930008002,"RP6P+MW Lenoir City, Tennessee",10,33.36457176,45.86881372
393,470930008002,"2H8F+VQ Dandridge, Tennessee",123,33.37461252,52.57077536
394,470930008002,"VCHG+Q5 Sevierville, Tennessee",93,33.39203107,47.44089694
395,470930008002,"2QCC+4X Oak Ridge, Tennessee",80,33.71316038,44.57192947
396,470930008002,"VCGG+MM Sevierville, Tennessee",94,33.86633299,47.75262462
397,470930008002,"VCGG+MJ Sevierville, Tennessee",118,33.86633299,47.75262462
398,470930008002,"2Q82+QV Oak Ridge, Tennessee",78,34.01951662,44.38080609
399,470930008002,"2Q82+QV Oak Ridge, Tennessee",127,34.01951662,44.38080609
400,470930008002,"2P7J+5R Oak Ridge, Tennessee",85,34.20334793,44.24136871
401,470930008002,"2P7J+5R Oak Ridge, Tennessee",97,34.20334793,44.24136871
402,470930008002,"RP2P+RV Lenoir City, Tennessee",11,34.42128011,46.64669074
403,470930008002,"2QH5+HQ Oak Ridge, Tennessee",105,35.3790996,45.11659382
404,470930008002,"QPXW+J6 Lenoir City, Tennessee",4,35.54864915,48.69592456
405,470930008002,"4G87+V3 Jefferson City, Tennessee",135,37.50046956,48.51348179
406,470930008002,"4G99+Q5 Jefferson City, Tennessee",132,37.81092252,48.86178252
407,470930008002,"4G98+FH Jefferson City, Tennessee",117,37.88918144,48.93686609
408,470930008002,"QPVQ+88 Lenoir City, Tennessee",14,38.21810482,49.02330475
409,470930008002,"QPPH+XM Lenoir City, Tennessee",29,38.37144201,49.13800722
410,470930008002,"VF72+93 Sevierville, Tennessee",96,39.59314668,50.91197153
411,470930008002,"PJ9J+7H Loudon, Tennessee",131,40.04840691,61.21066371
412,470930008002,"7634+6M Maynardville, Tennessee",138,40.16757021,46.73208044
413,470930008002,"2MP9+HM Oliver Springs, Tennessee",92,40.37113917,50.83771165
414,470930008002,"VGP3+78 Kingston, Tennessee",124,40.8642694,63.57256428
415,470930008002,"PJCV+PG Loudon, Tennessee",128,41.47340037,62.59071036
416,470930008002,"8RPG+XG Jacksboro, Tennessee",136,42.08081187,60.71290816
417,470930008002,"8RWR+WH LaFollette, Tennessee",126,43.15009641,61.77470402
418,470930008002,"VCRX+RP Harriman, Tennessee",81,43.77460932,67.13678427
419,470930008002,"9R3V+3C LaFollette, Tennessee",140,44.13564689,62.6949659
420,470930008002,"9V87+JP LaFollette, Tennessee",121,46.32293227,64.99312776
421,470930008002,"VGJQ+PQ Sevierville, Tennessee",114,46.9639815,59.21070339
422,470930008002,"RC3F+2F Pigeon Forge, Tennessee",125,47.05121518,56.31657591
423,470930008002,"9VJM+VG LaFollette, Tennessee",129,49.56417123,67.74674765
424,470930008002,"MP76+2C Loudon, Tennessee",18,50.61873257,74.16908017
425,470930008002,"QCMX+MP Pigeon Forge, Tennessee",130,51.0083797,61.41187841
426,470930008002,"QFG4+V6 Pigeon Forge, Tennessee",137,51.69369806,61.91581233
427,470930008003,"W3MV+W7 Knoxville, Tennessee",41,5.466339257,2.977910089
428,470930008003,"W3MV+39 Knoxville, Tennessee",53,6.383819263,3.284008682
429,470930008003,"W3MV+39 Knoxville, Tennessee",63,6.383819263,3.284008682
430,470930008003,"X3JC+HQ Knoxville, Tennessee",74,7.851916957,4.619368545
431,470930008003,"X384+FG Knoxville, Tennessee",65,8.105388084,4.042472383
432,470930008003,"X3HV+HG Knoxville, Tennessee",60,8.506362868,4.402626398
433,470930008003,"X3RH+94 Knoxville, Tennessee",91,8.639875152,5.751799072
434,470930008003,"X3VH+69 Knoxville, Tennessee",75,9.257927541,6.100241912
435,470930008003,"W3X6+X5 Knoxville, Tennessee",49,9.45136772,5.617163177
436,470930008003,"223F+WV Knoxville, Tennessee",101,10.9483767,9.337526148
437,470930008003,"X4XF+C6 Knoxville, Tennessee",82,11.29077645,10.38548948
438,470930008003,"228J+54 Knoxville, Tennessee",100,11.86645324,9.897761835
439,470930008003,"W2RC+PJ Knoxville, Tennessee",46,12.11287126,8.820731086
440,470930008003,"V3Q7+MM Knoxville, Tennessee",54,12.12003829,9.382506726
441,470930008003,"243P+M4 Knoxville, Tennessee",77,12.20555533,11.55538928
442,470930008003,"236G+RW Knoxville, Tennessee",109,12.30446954,8.334298107
443,470930008003,"238H+38 Knoxville, Tennessee",107,12.69012547,11.5889036
444,470930008003,"W536+GW Knoxville, Tennessee",44,12.89091669,10.54141467
445,470930008003,"24MJ+RQ Knoxville, Tennessee",104,12.91416833,13.3780194
446,470930008003,"W2R8+Q4 Knoxville, Tennessee",71,13.27719213,9.475419944
447,470930008003,"W2W9+25 Knoxville, Tennessee",70,13.36255465,9.76561604
448,470930008003,"W2Q8+V4 Knoxville, Tennessee",45,13.48040623,9.517862849
449,470930008003,"W2Q8+V4 Knoxville, Tennessee",66,13.48040623,9.517862849
450,470930008003,"W564+JF Knoxville, Tennessee",42,13.55424849,9.941389257
451,470930008003,"W564+JF Knoxville, Tennessee",61,13.55424849,9.941389257
452,470930008003,"24PJ+H8 Knoxville, Tennessee",103,13.5741622,13.53364427
453,470930008003,"WXMM+6Q Knoxville, Tennessee",64,13.81667123,12.32992683
454,470930008003,"W2P6+V5 Knoxville, Tennessee",48,13.86121886,10.01756002
455,470930008003,"23FC+W9 Knoxville, Tennessee",106,14.27761266,12.51681241
456,470930008003,"WXMX+JJ Knoxville, Tennessee",52,14.50383861,12.00523437
457,470930008003,"XXGQ+HH Knoxville, Tennessee",83,14.87425967,12.91489072
458,470930008003,"XXGQ+HH Knoxville, Tennessee",88,14.87425967,12.91489072
459,470930008003,"2XVW+RQ Powell, Tennessee",120,15.01831812,15.37565145
460,470930008003,"23M9+39 Knoxville, Tennessee",134,15.14864567,13.24202599
461,470930008003,"2X5G+FG Knoxville, Tennessee",99,15.26235686,13.68953963
462,470930008003,"XXJM+8F Knoxville, Tennessee",87,15.27310886,13.38569558
463,470930008003,"WXG4+7Q Knoxville, Tennessee",76,15.36628361,15.20359173
464,470930008003,"WXG3+VJ Knoxville, Tennessee",25,15.57967946,15.41009773
465,470930008003,"WWGP+FW Knoxville, Tennessee",108,15.59976788,16.50362015
466,470930008003,"2X3G+JQ Knoxville, Tennessee",98,15.71479896,13.93521517
467,470930008003,"WXF2+93 Knoxville, Tennessee",23,16.16357847,15.83535735
468,470930008003,"WXC2+HQ Knoxville, Tennessee",68,16.18243746,15.92560209
469,470930008003,"WWFR+HR Knoxville, Tennessee",62,16.2200217,16.531344
470,470930008003,"WXC2+W7 Knoxville, Tennessee",57,16.27103047,15.99974395
471,470930008003,"269C+RP Knoxville, Tennessee",84,16.27409551,18.126509
472,470930008003,"WXF9+C4 Knoxville, Tennessee",27,16.69760371,16.05595456
473,470930008003,"WWFP+5F Knoxville, Tennessee",24,16.77267567,17.31947339
474,470930008003,"WWC7+P3 Knoxville, Tennessee",59,16.87825725,18.80836792
475,470930008003,"WWCW+PW Knoxville, Tennessee",69,17.39155396,16.21776223
476,470930008003,"2X93+55 Powell, Tennessee",102,17.89651975,16.47736426
477,470930008003,"WW8F+RV Knoxville, Tennessee",56,17.92468208,18.32177454
478,470930008003,"V6GG+R7 Seymour, Tennessee",47,18.20579811,17.24095744
479,470930008003,"V6GG+R7 Seymour, Tennessee",51,18.20579811,17.24095744
480,470930008003,"WW76+C9 Knoxville, Tennessee",39,18.59239355,19.73444813
481,470930008003,"WW76+C9 Knoxville, Tennessee",40,18.59239355,19.73444813
482,470930008003,"2WCX+GC Powell, Tennessee",115,18.68182928,17.13874371
483,470930008003,"33CF+6R Knoxville, Tennessee",122,19.65417624,17.68084104
484,470930008003,"WW65+22 Knoxville, Tennessee",26,19.90147423,20.56500951
485,470930008003,"WW55+XV Knoxville, Tennessee",22,20.15579033,20.65827491
486,470930008003,"V69V+HH Seymour, Tennessee",50,20.33229508,19.2440443
487,470930008003,"27QH+4X Strawberry Plains, Tennessee",95,20.37609786,23.91979365
488,470930008003,"WV6V+M2 Knoxville, Tennessee",55,20.55402596,21.44471507
489,470930008003,"WWV4+3G Knoxville, Tennessee",72,20.76461924,21.40371346
490,470930008003,"WWV4+3G Knoxville, Tennessee",73,20.76461924,21.40371346
491,470930008003,"R324+P3 Maryville, Tennessee",30,20.98999293,19.53528683
492,470930008003,"33JG+97 Knoxville, Tennessee",112,21.10862252,18.84644525
493,470930008003,"33M8+P9 Knoxville, Tennessee",133,21.73901229,22.25866597
494,470930008003,"3WJW+J8 Heiskell, Tennessee",113,21.97727536,22.35751061
495,470930008003,"Q3V3+PQ Maryville, Tennessee",38,22.00490072,20.33954286
496,470930008003,"XWM3+8R Knoxville, Tennessee",86,22.31234793,21.00670308
497,470930008003,"WVXP+9V Knoxville, Tennessee",43,22.70813127,23.45025833
498,470930008003,"VVX2+XW Knoxville, Tennessee",36,23.11988709,26.20506844
499,470930008003,"VVX2+XW Knoxville, Tennessee",67,23.11988709,26.20506844
500,470930008003,"VRVH+9W Knoxville, Tennessee",13,23.16962328,27.96096291
501,470930008003,"VW7C+36 Knoxville, Tennessee",8,23.98605304,30.14438932
502,470930008003,"VW7C+36 Knoxville, Tennessee",19,23.98605304,30.14438932
503,470930008003,"Q2JX+88 Maryville, Tennessee",34,24.0384606,22.0167228
504,470930008003,"VW6F+6C Knoxville, Tennessee",2,24.35492546,30.330774
505,470930008003,"Q2F6+95 Alcoa, Tennessee",15,24.55031712,24.64731803
506,470930008003,"VRJV+58 Knoxville, Tennessee",7,24.94096155,28.03481802
507,470930008003,"VRJV+58 Knoxville, Tennessee",20,24.94096155,28.03481802
508,470930008003,"VW6J+V3 Knoxville, Tennessee",5,25.07505952,30.8703197
509,470930008003,"VW6J+V3 Knoxville, Tennessee",9,25.07505952,30.8703197
510,470930008003,"47MP+W4 Blaine, Tennessee",116,25.26017875,30.25046212
511,470930008003,"VRJM+8X Farragut, Tennessee",12,25.64000096,28.67260616
512,470930008003,"WRJ7+H8 Knoxville, Tennessee",58,26.07542828,30.32750753
513,470930008003,"VRXX+X7 Knoxville, Tennessee",28,26.38769723,27.0463799
514,470930008003,"VRXX+X7 Knoxville, Tennessee",37,26.38769723,27.0463799
515,470930008003,"Q28G+Q8 Alcoa, Tennessee",31,26.48759486,28.76911451
516,470930008003,"VRFC+WR Knoxville, Tennessee",6,26.80923053,29.96834185
517,470930008003,"Q28H+2W Alcoa, Tennessee",139,26.88528056,29.12382761
518,470930008003,"Q27H+C9 Alcoa, Tennessee",32,26.88848845,29.12676803
519,470930008003,"Q26C+F9 Alcoa, Tennessee",33,27.20728002,29.23289558
520,470930008003,"XC75+G5 Kodak, Tennessee",89,27.48647244,37.86979289
521,470930008003,"P2R4+G7 Maryville, Tennessee",16,28.62982879,31.23947786
522,470930008003,"P2P4+HF Maryville, Tennessee",17,29.49273694,32.18424556
523,470930008003,"5WWH+HH Norris, Tennessee",110,29.77557946,35.86088214
524,470930008003,"Q342+JR Maryville, Tennessee",35,30.19212992,31.73489601
525,470930008003,"3VR6+M3 Clinton, Tennessee",119,30.72353416,31.45502005
526,470930008003,"QVQX+Q4 Louisville, Tennessee",1,31.24846509,33.48475566
527,470930008003,"RP9J+MC Lenoir City, Tennessee",3,31.62306595,41.73736447
528,470930008003,"2Q33+M3 Oak Ridge, Tennessee",79,31.95406484,39.28284351
529,470930008003,"2Q33+M3 Oak Ridge, Tennessee",142,31.95406484,39.28284351
530,470930008003,"4V9M+4Q Clinton, Tennessee",141,32.50107835,38.38621902
531,470930008003,"4C2W+G7 New Market, Tennessee",111,32.51804063,41.25113703
532,470930008003,"RPCP+R5 Lenoir City, Tennessee",21,33.03966597,42.29678411
533,470930008003,"2P5W+GQ Oak Ridge, Tennessee",90,33.26905865,40.12050438
534,470930008003,"RP6P+MW Lenoir City, Tennessee",10,33.39684121,43.05576858
535,470930008003,"2QCC+4X Oak Ridge, Tennessee",80,33.74542983,41.75888433
536,470930008003,"2Q82+QV Oak Ridge, Tennessee",78,34.05178607,41.56776094
537,470930008003,"2Q82+QV Oak Ridge, Tennessee",127,34.05178607,41.56776094
538,470930008003,"2P7J+5R Oak Ridge, Tennessee",85,34.23561738,41.42832357
539,470930008003,"2P7J+5R Oak Ridge, Tennessee",97,34.23561738,41.42832357
540,470930008003,"2H8F+VQ Dandridge, Tennessee",123,34.33896742,51.40970861
541,470930008003,"VCHG+Q5 Sevierville, Tennessee",93,34.35638597,46.2798302
542,470930008003,"RP2P+RV Lenoir City, Tennessee",11,34.45354956,43.8336456
543,470930008003,"VCGG+MM Sevierville, Tennessee",94,34.83068789,46.59155788
544,470930008003,"VCGG+MJ Sevierville, Tennessee",118,34.83068789,46.59155788
545,470930008003,"2QH5+HQ Oak Ridge, Tennessee",105,35.41136905,42.30354867
546,470930008003,"QPXW+J6 Lenoir City, Tennessee",4,35.58091861,45.88287941
547,470930008003,"QPVQ+88 Lenoir City, Tennessee",14,38.25037427,46.21025961
548,470930008003,"QPPH+XM Lenoir City, Tennessee",29,38.40371146,46.32496207
549,470930008003,"4G87+V3 Jefferson City, Tennessee",135,38.46482446,47.35241505
550,470930008003,"4G99+Q5 Jefferson City, Tennessee",132,38.77527742,47.70071578
551,470930008003,"4G98+FH Jefferson City, Tennessee",117,38.85353635,47.77579935
552,470930008003,"7634+6M Maynardville, Tennessee",138,39.76008702,43.72304691
553,470930008003,"PJ9J+7H Loudon, Tennessee",131,40.08067636,58.39761857
554,470930008003,"2MP9+HM Oliver Springs, Tennessee",92,40.40340862,48.0246665
555,470930008003,"VF72+93 Sevierville, Tennessee",96,40.55750158,49.75090479
556,470930008003,"VGP3+78 Kingston, Tennessee",124,40.89653886,60.75951913
557,470930008003,"PJCV+PG Loudon, Tennessee",128,41.50566982,59.77766521
558,470930008003,"8RPG+XG Jacksboro, Tennessee",136,41.67332868,57.70387463
559,470930008003,"8RWR+WH LaFollette, Tennessee",126,42.74261322,58.76567048
560,470930008003,"9R3V+3C LaFollette, Tennessee",140,43.7281637,59.68593237
561,470930008003,"VCRX+RP Harriman, Tennessee",81,43.80687877,64.32373913
562,470930008003,"9V87+JP LaFollette, Tennessee",121,45.91544908,61.98409422
563,470930008003,"RC3F+2F Pigeon Forge, Tennessee",125,47.82012839,46.34263641
564,470930008003,"VGJQ+PQ Sevierville, Tennessee",114,47.9283364,58.04963665
565,470930008003,"9VJM+VG LaFollette, Tennessee",129,49.15668804,64.73771412
566,470930008003,"MP76+2C Loudon, Tennessee",18,50.65100202,71.35603503
567,470930008003,"QCMX+MP Pigeon Forge, Tennessee",130,51.97273461,60.25081166
568,470930008003,"QFG4+V6 Pigeon Forge, Tennessee",137,52.65805296,60.75474558
569,470930009011,"W3X6+X5 Knoxville, Tennessee",49,4.952943614,1.734589954
570,470930009011,"X384+FG Knoxville, Tennessee",65,6.000070068,2.551118339
571,470930009011,"X3JC+HQ Knoxville, Tennessee",74,6.952198337,4.164534161
572,470930009011,"W3MV+W7 Knoxville, Tennessee",41,7.086796674,4.229457647
573,470930009011,"X3RH+94 Knoxville, Tennessee",91,7.740156532,5.296964688
574,470930009011,"X3HV+HG Knoxville, Tennessee",60,7.920285265,5.049721982
575,470930009011,"W3MV+39 Knoxville, Tennessee",53,8.00427668,4.535556241
576,470930009011,"W3MV+39 Knoxville, Tennessee",63,8.00427668,4.535556241
577,470930009011,"X3VH+69 Knoxville, Tennessee",75,8.358208922,5.645407528
578,470930009011,"W2RC+PJ Knoxville, Tennessee",46,8.404131212,6.624720812
579,470930009011,"W2R8+Q4 Knoxville, Tennessee",71,9.568452081,7.27940967
580,470930009011,"W2Q8+V4 Knoxville, Tennessee",45,9.771666177,7.321852575
581,470930009011,"W2Q8+V4 Knoxville, Tennessee",66,9.771666177,7.321852575
582,470930009011,"223F+WV Knoxville, Tennessee",101,10.04865808,8.882691764
583,470930009011,"W2W9+25 Knoxville, Tennessee",70,10.08425046,7.626695889
584,470930009011,"W2P6+V5 Knoxville, Tennessee",48,10.15247881,7.821549747
585,470930009011,"X4XF+C6 Knoxville, Tennessee",82,10.60707888,11.03612621
586,470930009011,"228J+54 Knoxville, Tennessee",100,10.96673462,9.442927451
587,470930009011,"236G+RW Knoxville, Tennessee",109,11.40475092,7.879463723
588,470930009011,"243P+M4 Knoxville, Tennessee",77,11.52185776,12.20602601
589,470930009011,"WXMX+JJ Knoxville, Tennessee",52,11.70873407,8.877401433
590,470930009011,"238H+38 Knoxville, Tennessee",107,11.79040686,11.13406922
591,470930009011,"WXMM+6Q Knoxville, Tennessee",64,12.20176691,10.42819546
592,470930009011,"24MJ+RQ Knoxville, Tennessee",104,12.23047075,14.02865613
593,470930009011,"V3Q7+MM Knoxville, Tennessee",54,12.62177754,11.64060764
594,470930009011,"24PJ+H8 Knoxville, Tennessee",103,12.89046463,14.184281
595,470930009011,"XXGQ+HH Knoxville, Tennessee",83,13.25935536,11.01315935
596,470930009011,"XXGQ+HH Knoxville, Tennessee",88,13.25935536,11.01315935
597,470930009011,"23FC+W9 Knoxville, Tennessee",106,13.37789404,12.06197802
598,470930009011,"XXJM+8F Knoxville, Tennessee",87,13.65820454,11.4839642
599,470930009011,"WXG4+7Q Knoxville, Tennessee",76,13.75137929,13.30186036
600,470930009011,"WXG3+VJ Knoxville, Tennessee",25,13.96477514,13.50836635
