,FacilityID,FacilityRa,Name,IncidentCu,FacilityCu,IncidentID,StartTime,EndTime,StartTimeU,EndTimeUTC,Total_Minu,Total_Trav,Total_Mile,Total_Kilo,Total_Time,Total_Walk,Total_Truc,Total_Tr_1,Shape_Leng,geometry,sg_unpack_idx,customer_PlusCode,customer_Title,placekey,safegraph_place_id,latitude,longitude,open_hours,poi_cbg,visitor_home_cbg,cbg_visitor_name
94,"WWC7+P3 Knoxville, Tennessee",1,"470930046101 - WWC7+P3 Knoxville, Tennessee",2,1,470930046101,,,,,0.0,3.23689371457,0.0,1.46400205864,0.0,0.0,0.0,0.0,1809.4979836,"LINESTRING (2535468.648073726 585745.1743802776, 2536019.576753321 585840.1077294376, 2536414.947304027 585913.3909983631, 2536690.816241777 585285.2919877109, 2536700.624727427 585238.1533265687, 2536899.358278741 584768.7411328313, 2536623.309951875 584650.4600768015, 2536408.925388893 584558.8763881865, 2535968.239880609 584379.1214247395, 2535880.144739162 584340.9875747624, 2535091.520991217 583932.3422734297, 2535173.685482764 583668.1676425698, 2535233.562555329 583483.6558524872, 2535103.884739045 583445.3135870268)",,,,,,,,,,,
95,"WWC7+P3 Knoxville, Tennessee",1,"470930046102 - WWC7+P3 Knoxville, Tennessee",1,1,470930046102,,,,,0.0,0.899548759796,0.0,0.405092083633,0.0,0.0,0.0,0.0,499.69355526,"LINESTRING (2536383.339778354 583803.7122179527, 2536131.905319804 583734.2566852522, 2535466.219419363 583550.1022206604, 2535233.562555329 583483.6558524872, 2535103.884739045 583445.3135870268)",,,,,,,,,,,
96,"WWFP+5F Knoxville, Tennessee",1,"470930046103 - WWFP+5F Knoxville, Tennessee",1,2,470930046103,,,,,0.0,3.20032027641,0.0,1.32425005589,0.0,0.0,0.0,0.0,1626.97699458,"LINESTRING (2540141.434138775 585741.4401877804, 2540037.052988712 585587.7699860446, 2540034.794475567 585402.0417464253, 2539982.588626404 585346.3987946527, 2539994.269115698 585204.6358092248, 2540022.633946425 585117.8146108334, 2540217.343934143 585005.1488607762, 2540234.930614827 584714.2273585139, 2540406.465287106 584575.6194244523, 2540224.438973543 584495.5685732007, 2540068.766337722 584430.6025578449, 2539992.374269453 584399.968673062, 2539960.170243304 584381.1289933918, 2540023.843391535 584305.9269329258, 2540087.301449593 584241.643602774, 2540175.088460288 584145.0724291281, 2540263.019430317 584041.222738889, 2540317.52581735 583980.4039378269, 2540574.972236548 583690.5766933424, 2540668.754804697 583590.4847398256, 2540786.867923093 583458.1056883185, 2540841.016995233 583415.4851170061, 2541051.933245806 583532.5190229224, 2541139.736389926 583585.2263232032, 2541415.489305673 583718.1082151131, 2541574.195276488 583779.5006099993, 2541632.969690231 583802.5086413902, 2541697.664408934 583825.6336425708, 2541815.212780883 583871.6497144226, 2541806.448964706 583896.8779366299)",,,,,,,,,,,
97,"WVXP+9V Knoxville, Tennessee",1,"470930046111 - WVXP+9V Knoxville, Tennessee",1,1,470930046111,,,,,0.0,5.45075038564,0.0,3.83656670489,0.0,0.0,0.0,0.0,4747.73794884,"LINESTRING (2527107.476212347 583628.0283195816, 2527127.159026195 583835.9349706286, 2527060.234312444 584235.1354530527, 2526826.121059886 584551.0155841873, 2526806.255434271 584659.8574445052, 2526867.536669336 585014.1987521166, 2526620.398851082 585391.7235187615, 2526548.825569128 585725.3007370163, 2526303.20580013 585716.9296608366, 2526204.785734878 586060.9133310596, 2526157.091720411 586231.1142967169, 2526023.663127191 586701.8538293764, 2526065.579556332 588370.1608722924, 2525710.564637477 589124.2636372251, 2525718.323550337 589182.666401788, 2525673.717085856 589192.7306662987, 2524754.102932295 591133.8247054949, 2524656.486229183 591437.7801806949, 2524676.87797575 591609.2910763279, 2524814.764030827 591983.3044364454, 2525067.763041682 592221.1785829593, 2525111.455408378 592258.4266586328, 2525639.625365594 592658.1514943128, 2526011.617419358 592865.5558462366, 2526495.569659565 593100.6079023018, 2526611.84035481 593212.0735102658, 2526881.608021273 592885.9564109219, 2527060.423274096 592670.9537314298, 2527098.334251935 592700.8114778167, 2526919.518888135 592915.8139702858, 2526805.158278222 593051.0451595694)",4600,"WVXP+9V Knoxville, Tennessee",Food City,zzw-222@8g9-m8z-zzz,sg:4f1b9f16ff12461ab417747df93a3935,35.948593,-84.112416,"{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""15:00""]], ""Sun"": [] }",470930000000.0,470930046111,7.0
98,"WVXP+9V Knoxville, Tennessee",1,"470930046112 - WVXP+9V Knoxville, Tennessee",2,1,470930046112,,,,,0.0,3.53197978419,0.0,2.5475871617,0.0,0.0,0.0,0.0,3145.85727555,"LINESTRING (2525816.069639745 587580.3297284161, 2525873.04424609 587758.4368042356, 2526059.168562841 587780.2227258147, 2526060.797518591 587849.4299280745, 2526065.579556332 588370.1608722924, 2525710.564637477 589124.2636372251, 2525718.323550337 589182.666401788, 2525673.717085856 589192.7306662987, 2524754.102932295 591133.8247054949, 2524656.486229183 591437.7801806949, 2524676.87797575 591609.2910763279, 2524814.764030827 591983.3044364454, 2525067.763041682 592221.1785829593, 2525111.455408378 592258.4266586328, 2525639.625365594 592658.1514943128, 2526011.617419358 592865.5558462366, 2526495.569659565 593100.6079023018, 2526611.84035481 593212.0735102658, 2526881.608021273 592885.9564109219, 2527060.423274096 592670.9537314298, 2527098.334251935 592700.8114778167, 2526919.518888135 592915.8139702858, 2526805.158278222 593051.0451595694)",4583,"WVXP+9V Knoxville, Tennessee",Food City,zzw-222@8g9-m8z-zzz,sg:4f1b9f16ff12461ab417747df93a3935,35.948593,-84.112416,"{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""15:00""]], ""Sun"": [] }",470930000000.0,470930046112,27.0
99,"WVXP+9V Knoxville, Tennessee",1,"470930046121 - WVXP+9V Knoxville, Tennessee",2,1,470930046121,,,,,0.0,3.5786963179,0.0,2.13833289783,0.0,0.0,0.0,0.0,2638.8779412,"LINESTRING (2526224.270184745 591346.5862122502, 2526226.075107863 591260.4334559155, 2526168.495671097 591175.5852902096, 2525985.563046605 591142.9372976851, 2525978.067704316 590917.0610831925, 2525832.012311874 590506.4765184453, 2525738.704507648 590431.8647030959, 2525161.482674801 590271.4916757375, 2524713.881383171 591224.0732235394, 2524656.486229183 591437.7801806949, 2524676.87797575 591609.2910763279, 2524814.764030827 591983.3044364454, 2525067.763041682 592221.1785829593, 2525111.455408378 592258.4266586328, 2525639.625365594 592658.1514943128, 2526011.617419358 592865.5558462366, 2526495.569659565 593100.6079023018, 2526611.84035481 593212.0735102658, 2526881.608021273 592885.9564109219, 2527060.423274096 592670.9537314298, 2527098.334251935 592700.8114778167, 2526919.518888135 592915.8139702858, 2526805.158278222 593051.0451595694)",4578,"WVXP+9V Knoxville, Tennessee",Food City,zzw-222@8g9-m8z-zzz,sg:4f1b9f16ff12461ab417747df93a3935,35.948593,-84.112416,"{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""15:00""]], ""Sun"": [] }",470930000000.0,470930046121,61.0
100,"WWV4+3G Knoxville, Tennessee",1,"470930046131 - WWV4+3G Knoxville, Tennessee",1,1,470930046131,,,,,0.0,8.10361875129,0.0,5.38983642124,0.0,0.0,0.0,0.0,6632.19182888,"LINESTRING (2542184.810267404 599895.1908379231, 2542366.441984437 599691.2589559373, 2542176.215377381 599432.6267404765, 2541816.616174145 599207.0511566773, 2541674.380513587 599215.1581266624, 2541554.590289826 599285.6049372266, 2541194.545041903 598932.5972417586, 2541356.399777894 598680.9365516374, 2541308.972847693 598385.086211961, 2541184.190423288 598258.8277838206, 2541021.301677092 598113.6121059494, 2540973.159656346 598003.4337557758, 2540612.803303166 597664.9913898632, 2540687.124940201 597498.9790622322, 2540348.41820875 597262.9126166136, 2540240.661905915 597173.4038989781, 2539672.782759349 596699.8053254477, 2539562.565614638 596584.7645203964, 2539431.904111641 596305.4812969302, 2539344.353290751 595641.1152077627, 2539292.469542623 595119.4467614271, 2539280.614563528 594969.9371042689, 2539240.025621438 594175.4260833341, 2539225.316593935 593720.0269227034, 2539296.536379698 593561.2317440218, 2539422.908407256 593458.1373884388, 2539735.201105882 593234.919874868, 2539786.786190497 593021.1257467509, 2539787.432278199 592988.3707324911, 2539774.437053022 592296.3482955074, 2539768.788910827 592132.3976489215, 2539746.316829356 591920.7837899957, 2539092.648186093 592038.9703522866, 2538688.439912878 592118.3910505038, 2538521.706982433 592166.0813961336, 2537369.818121423 592478.3942338628, 2537017.288603028 592489.6766995771, 2536764.134254418 592415.5322072937, 2536272.014266635 592147.379430333, 2535654.194863882 591796.6749014016, 2535446.20732721 591683.377171464, 2534829.904512416 591405.5372289128, 2534382.969654893 591247.5267115743, 2534180.181678534 591170.7483735018, 2533595.843523435 590922.6865139969, 2533310.608489146 590822.461050364, 2533008.729205173 590816.5760489468, 2532928.465548928 590833.2161087741, 2532812.261220719 590871.0012952421, 2532656.944624803 590940.792717079, 2532611.499631169 590977.0803574837)",,,,,,,,,,,
101,"WWGP+FW Knoxville, Tennessee",1,"470930046132 - WWGP+FW Knoxville, Tennessee",2,1,470930046132,,,,,0.0,5.49153157041,0.0,4.13919074478,0.0,0.0,0.0,0.0,5107.95079659,"LINESTRING (2541470.368092665 594266.7961811139, 2541374.455775083 594476.0699497516, 2541608.025001209 594640.8899959405, 2541839.208768854 594776.5374708918, 2542315.48402342 594196.1469636512, 2542564.564935312 594026.3206834254, 2542933.319701167 593793.3340632126, 2543173.31308528 593634.255030151, 2543441.387875237 593402.9179639058, 2543595.500998417 592947.2262459598, 2543681.041694841 592664.9361728952, 2543732.368009355 592465.7068143798, 2543745.940329467 592378.5951507647, 2543759.079279048 592313.3200851838, 2543792.432896204 592124.6568825556, 2543563.400958345 592029.0863383904, 2543307.228243233 591809.1892785132, 2543006.298096993 591457.3351438683, 2542924.586107454 591397.4604705946, 2542554.064067713 591269.9658142049, 2542555.001772142 591222.6528752786, 2542565.323130322 591150.0399262594, 2542784.6163619 590691.9954843601, 2542848.643748046 590449.3261257517, 2542763.096140011 589686.6868273913, 2542696.175113426 589477.8304648213, 2542001.883865126 588055.0585327863, 2541941.377306455 587820.8451292322, 2541984.173106794 587453.9645121761, 2542106.894757214 587237.9420724387, 2542149.415519974 587184.1710794674, 2542631.521959417 586764.0992017766, 2543080.937659462 586350.6687668519, 2543179.846735566 585992.1845017436, 2543181.362854027 585915.7564039049, 2543178.619087115 585606.2282798009, 2543174.864686608 585347.6519938769, 2542568.388983321 585168.1481658106, 2542335.760410378 585101.6447184558, 2542102.807352453 585034.1471158828)",5724,"WWGP+FW Knoxville, Tennessee",Walmart Supercenter,222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,"{ ""Mon"": [[""7:00"", ""19:00""]], ""Tue"": [[""7:00"", ""19:00""]], ""Wed"": [[""7:00"", ""19:00""]], ""Thu"": [[""7:00"", ""19:00""]], ""Fri"": [[""7:00"", ""19:00""]], ""Sat"": [[""7:00"", ""19:00""]], ""Sun"": [[""9:00"", ""18:00""]] }",470930000000.0,470930046132,70.0
102,"WWGP+FW Knoxville, Tennessee",1,"470930046141 - WWGP+FW Knoxville, Tennessee",1,1,470930046141,,,,,0.0,6.70707505462,0.0,4.0409008707,0.0,0.0,0.0,0.0,4981.21442076,"LINESTRING (2543973.938952532 594909.8996450842, 2543878.888774927 594776.9390876705, 2543888.644804444 594434.8894456223, 2543728.340391904 594457.1910551905, 2543483.082358432 594583.3928565711, 2543297.161875701 594255.6633643734, 2543238.558487487 593926.820666572, 2543727.138034917 593623.4041702073, 2543834.184223536 593450.7680282813, 2543892.079883597 593218.9015752882, 2543920.387387489 592837.1709062951, 2543766.069607938 592706.6744480078, 2543681.041694841 592664.9361728952, 2543732.368009355 592465.7068143798, 2543745.940329467 592378.5951507647, 2543759.079279048 592313.3200851838, 2543792.432896204 592124.6568825556, 2543563.400958345 592029.0863383904, 2543307.228243233 591809.1892785132, 2543006.298096993 591457.3351438683, 2542924.586107454 591397.4604705946, 2542554.064067713 591269.9658142049, 2542555.001772142 591222.6528752786, 2542565.323130322 591150.0399262594, 2542784.6163619 590691.9954843601, 2542848.643748046 590449.3261257517, 2542763.096140011 589686.6868273913, 2542696.175113426 589477.8304648213, 2542001.883865126 588055.0585327863, 2541941.377306455 587820.8451292322, 2541961.868631078 587533.6221027293, 2542027.630055896 587352.8803668268, 2542106.894757214 587237.9420724387, 2542149.415519974 587184.1710794674, 2542631.521959417 586764.0992017766, 2543080.937659462 586350.6687668519, 2543179.846735566 585992.1845017436, 2543181.362854027 585915.7564039049, 2543178.619087115 585606.2282798009, 2543174.864686608 585347.6519938769, 2542568.388983321 585168.1481658106, 2542335.760410378 585101.6447184558, 2542102.807352453 585034.1471158828)",5751,"WWGP+FW Knoxville, Tennessee",Walmart Supercenter,222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,"{ ""Mon"": [[""7:00"", ""19:00""]], ""Tue"": [[""7:00"", ""19:00""]], ""Wed"": [[""7:00"", ""19:00""]], ""Thu"": [[""7:00"", ""19:00""]], ""Fri"": [[""7:00"", ""19:00""]], ""Sat"": [[""7:00"", ""19:00""]], ""Sun"": [[""9:00"", ""18:00""]] }",470930000000.0,470930046141,29.0
103,"WXF9+C4 Knoxville, Tennessee",1,"470930046142 - WXF9+C4 Knoxville, Tennessee",1,2,470930046142,,,,,0.0,5.29445777015,0.0,3.25522858573,0.0,0.0,0.0,0.0,4013.85297466,"LINESTRING (2546709.687788601 592790.1882008114, 2547497.173726282 592668.1545471366, 2547547.701968488 592658.2420397118, 2547720.002915659 592628.9193032138, 2547806.189793321 592612.4384967843, 2547943.924910339 592535.0940764769, 2547984.342515728 592142.6860560075, 2547989.850540398 592015.3649800305, 2548033.426760018 591317.1855664202, 2548032.651765227 591207.9432592312, 2548030.784470003 591153.2924769976, 2548719.66366766 591054.2162324729, 2549069.987862448 591006.6227728552, 2549283.734649437 590978.1398446364, 2549408.474892852 590958.796019394, 2549461.89341442 590952.5856393391, 2549457.726412103 590865.1203974294, 2549447.162082268 590653.7367791767, 2549458.808179006 590220.7040341068, 2549431.467076424 589812.3755654001, 2549418.161357771 589590.0143045239, 2549402.114292101 589356.6756556991, 2549399.738414616 589327.5009075267, 2549380.950400071 589083.1843833487, 2549356.055463275 588700.3915859653, 2549338.141898987 588412.4022973242, 2549294.651807555 588218.5630490024, 2549161.489195994 588066.6170201404, 2549040.748037922 587885.7936633477, 2548980.923854661 587768.0862491952, 2548912.438110802 587639.2830587393, 2548878.231595865 587573.0617281342, 2548867.631354798 587510.9544055351, 2549395.116385725 587343.123588004, 2549463.998283627 587304.4551190924, 2549533.31834794 587243.9503760759, 2549703.126096126 586897.8315616144, 2549753.187938326 586764.1231076879, 2549793.566778133 586670.2703034868, 2549815.601599642 586605.1766100124, 2549865.51834113 586478.7472156548, 2549880.902938539 586449.9288891704, 2550004.345523547 586201.1852920941, 2550093.110056955 586057.3317052773, 2550206.871777114 585848.4443740089, 2550225.290228391 585816.0464286694, 2550317.455931407 585650.4163718629, 2550464.952042637 585383.953542343, 2550511.035964419 585301.1387835016, 2550541.667265053 585245.5112827354)",,,,,,,,,,,
104,"WXMM+6Q Knoxville, Tennessee",1,"470930046151 - WXMM+6Q Knoxville, Tennessee",2,2,470930046151,,,,,0.0,5.70626139964,0.0,3.66889334744,0.0,0.0,0.0,0.0,4521.57810453,"LINESTRING (2552263.767764748 595082.0063637043, 2552574.792297781 594714.3504940128, 2552658.87487869 594508.5142877493, 2552740.564394068 594127.8667168705, 2552695.005850995 593744.6523614178, 2552718.731015348 593595.8536344921, 2552838.843753628 593365.2587287154, 2552995.257008105 592949.7103679352, 2553050.634733807 592699.6054002084, 2553060.467901625 592652.4721141814, 2553452.452642621 592740.486070607, 2554144.968776342 592900.1170694549, 2554385.429948152 593014.207827944, 2554869.170723969 593395.3705143034, 2554976.823741878 593488.5728869333, 2555373.870761904 593179.8562663269, 2555623.112676809 593006.5030481101, 2556142.684583541 592496.3894722456, 2556552.264231282 592300.811096727, 2557016.07970607 591913.371772463, 2557121.80663843 591809.9339104717, 2557143.630774904 591464.4903868445, 2557270.668860447 591477.9951803044, 2557310.326454544 591420.5467274085, 2557317.725267357 591347.8789007036, 2557422.716546819 590843.9262610034, 2557484.572676816 590714.1111888465, 2557644.764402153 590407.8912155263, 2557700.332895499 590296.1532133715, 2557881.246943753 589990.3560117555, 2557738.147399457 589892.7809549797, 2557665.117276387 589843.9636062462, 2557630.118856339 589817.765484812, 2557554.276933176 589761.6092321939, 2556084.367777328 588803.3230012832, 2555935.48429013 588698.3581448006, 2555899.59046029 588674.2897135053)",,,,,,,,,,,
105,"WXF9+C4 Knoxville, Tennessee",1,"470930046152 - WXF9+C4 Knoxville, Tennessee",2,2,470930046152,,,,,0.0,6.74930627742,0.0,4.11005658035,0.0,0.0,0.0,0.0,5065.81331822,"LINESTRING (2547707.770295722 595682.4705576029, 2547947.910336379 595739.163462795, 2548284.765571525 595622.1145742359, 2548541.041888552 595685.5009067463, 2548923.099210148 595824.2281400649, 2549153.84259573 596127.4078623262, 2549241.042080566 596059.979149938, 2549241.221257402 595903.4239395908, 2549251.113746256 595557.7363617605, 2549260.276201572 595248.4433741389, 2549268.125280596 595004.6601433099, 2549298.838718699 594506.4725287679, 2549304.498463423 594371.87278452, 2549310.231224058 594233.6335397206, 2549327.210713826 593829.8339726068, 2549333.089563612 593684.3158546762, 2549387.725322263 592731.4960725137, 2549396.782885622 592575.1193476535, 2549404.380629619 592491.530984391, 2549408.872963178 592415.1623010742, 2549413.219322703 592346.072445698, 2549421.912088668 592207.8925104907, 2549451.022956159 591789.7734617975, 2549474.182100016 591520.8117358838, 2549468.986865072 591189.3860167463, 2549465.476667438 591069.1659003876, 2549463.904039222 590999.9575815749, 2549461.89341442 590952.5856393391, 2549457.726412103 590865.1203974294, 2549447.162082268 590653.7367791767, 2549458.808179006 590220.7040341068, 2549431.467076424 589812.3755654001, 2549418.161357771 589590.0143045239, 2549402.114292101 589356.6756556991, 2549399.738414616 589327.5009075267, 2549380.950400071 589083.1843833487, 2549356.055463275 588700.3915859653, 2549338.141898987 588412.4022973242, 2549294.651807555 588218.5630490024, 2549040.748037922 587885.7936633477, 2548980.923854661 587768.0862491952, 2548938.129550259 587687.1294735721, 2548912.438110802 587639.2830587393, 2548878.231595865 587573.0617281342, 2548867.631354798 587510.9544055351, 2549395.116385725 587343.123588004, 2549463.998283627 587304.4551190924, 2549533.31834794 587243.9503760759, 2549703.126096126 586897.8315616144, 2549753.187938326 586764.1231076879, 2549793.566778133 586670.2703034868, 2549815.601599642 586605.1766100124, 2549865.51834113 586478.7472156548, 2549880.902938539 586449.9288891704, 2550004.345523547 586201.1852920941, 2550093.110056955 586057.3317052773, 2550206.871777114 585848.4443740089, 2550225.290228391 585816.0464286694, 2550317.455931407 585650.4163718629, 2550464.952042637 585383.953542343, 2550511.035964419 585301.1387835016, 2550541.667265053 585245.5112827354)",7340,"WXF9+C4 Knoxville, Tennessee",Food City,222-225@8g9-m9t-cqz,sg:dc6bf6ca9e1d47aca9a9e795f2b6a530,35.92361,-84.032175,"{ ""Mon"": [[""6:00"", ""24:00""]], ""Tue"": [[""6:00"", ""24:00""]], ""Wed"": [[""6:00"", ""24:00""]], ""Thu"": [[""6:00"", ""24:00""]], ""Fri"": [[""6:00"", ""24:00""]], ""Sat"": [[""6:00"", ""24:00""]], ""Sun"": [[""6:00"", ""24:00""]] }",470930000000.0,470930046152,5.0
