StoreID,customer_Title,customer_PlusCode,placekey,safegraph_place_id,latitude,longitude,visitor_home_cbgs_key,visitor_home_cbgs_value,TotalPop,Hispanic,White,Black,Asian,Hispanic_Frac,White_Frac,Black_Frac,Asian_Frac,census_block_group,PopulDetermPoverty_Under50,PopulDetermPoverty_50to99,PopulDetermPoverty,BelowPovertyLine_frac
36,ALDI,"2X3G+JQ Knoxville, Tennessee",222-222@8g9-xnf-wzf,sg:c85579b04c03452084cfd79965f33b8a,36.004068,-84.023253,4.71E+11,4,744,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
52,Three Rivers Market,"X3JC+HQ Knoxville, Tennessee",22c-222@8g9-mht-skf,sg:646b2e8d421745c58534af326dde69d6,35.981385,-83.928022,4.71E+11,4,667,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.71E+11,7,877,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
55,ALDI,"WW55+XV Knoxville, Tennessee",222-222@8g9-m95-k75,sg:f7bfb93aaece430f85e02a36a841ee8d,35.90991,-84.090268,4.71E+11,4,2222,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
56,Food City,"47MP+W4 Blaine, Tennessee",222-222@8g9-g88-c3q,sg:11982fd159bb4e42993e22bc8cc928df,36.134503,-83.714827,4.71E+11,4,3170,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.71E+11,14,1275,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
59,Gordon Food Service Store,"WW65+22 Knoxville, Tennessee",222-222@8g9-m95-kfz,sg:691bef878b834fcc9129b8aeebd57a5e,35.910077,-84.092382,4.71E+11,4,468,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
64,Food City,"X384+FG Knoxville, Tennessee",zzw-222@8g9-mhn-vj9,sg:c89ae590764e4186820fc46311fdccf8,35.96643,-83.942448,4.71E+11,4,293,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
65,Walmart Grocery Pickup,"W564+JF Knoxville, Tennessee",222-225@8g9-mj8-s89,sg:0aa89a4868b54511a061fb0bfccc8dfc,35.911584,-83.843819,4.71E+11,4,1962,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
73,Kroger,"23M9+39 Knoxville, Tennessee",222-224@8g9-gx7-qfz,sg:1ca9a4464c044f4aa53456fdad521e78,36.032881,-83.931684,4.71E+11,49,2052,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
75,ALDI,"33M8+P9 Knoxville, Tennessee",222-222@8g9-gx6-2hq,sg:fe021674ec79404994fc780407d3ee8a,36.084456,-83.934116,4.71E+11,6,1281,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
81,Copper Cellar Marketplace,"WV6V+M2 Knoxville, Tennessee",zzw-222@8g9-mhn-zmk,sg:bbabc9705cbd44669a7d4c1068cb73d4,35.956155,-83.93433,4.71E+11,9,3598,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
93,United Grocery Outlet,"33CF+6R Knoxville, Tennessee",zzw-223@8g9-gx6-z2k,sg:00eb9d081fda495ea4d99fc277281e60,36.070615,-83.925304,4.71E+11,4,832,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.71E+11,11,1283,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
100,Food City,"24PJ+H8 Knoxville, Tennessee",zzw-222@8g9-gv4-7bk,sg:35f88820e91f4e81a63d4a9895c113fc,36.036471,-83.869124,4.71E+11,76,1066,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
104,Walmart Neighborhood Market,"XXGQ+HH Knoxville, Tennessee",222-222@8g9-xqv-pd9,sg:89c3e565fcaa4da1b2c2008f8252c4a6,35.976411,-84.0112,4.71E+11,13,1552,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
105,Kroger,"VW6J+V3 Knoxville, Tennessee",zzw-223@8g9-m8q-vfz,sg:024b3128b99e43eb973858a29d846a57,35.862461,-84.068836,4.71E+11,4,2057,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
106,Target Grocery,"VW7C+36 Knoxville, Tennessee",zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,4.71E+11,4,2943,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
114,Whole Foods Market,"WXMM+6Q Knoxville, Tennessee",228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,4.71E+11,11,409,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
116,ALDI,"Q2F6+95 Alcoa, Tennessee",222-222@8g9-m78-dy9,sg:8d62250275994cc0a43b1e731ce751ed,35.773467,-83.989599,4.71E+11,4,604,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
118,ALDI,"W2P6+V5 Knoxville, Tennessee",zzw-223@8g9-mkf-h5z,sg:ee4c7779e4ed41b2a6107c51a658cfa5,35.937089,-83.989496,4.71E+11,5,703,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
124,Kroger Grocery Pickup and Delivery,"WW76+C9 Knoxville, Tennessee",zzw-222@8g9-m96-68v,sg:6a4ce399508342bf9690543dac6a4bae,35.913714,-84.089227,4.71E+11,8,578,8,4336,115,322,0.001658375,0.898839138,0.023839138,0.066749585,4.71E+11,368,0,4421,0.083239086
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.71E+11,16,660,0,2004,16,0,0,0.985250737,0.007866273,0,4.71E+11,9,24,2034,0.016224189
12,La Lupita Mexican Store and Restaurant #1,"QPPH+XM Lenoir City, Tennessee",223-222@8g8-ywb-wx5,sg:da8e4dc6862c429b8cda245c22f70c18,35.787451,-84.270812,4.71E+11,4,1292,0,2004,16,0,0,0.985250737,0.007866273,0,4.71E+11,9,24,2034,0.016224189
20,ALDI,"2Q33+M3 Oak Ridge, Tennessee",222-222@8g9-xgj-wc5,sg:0d1cc0c4c3d14a4ebc0de94435029a2d,36.004063,-84.247353,4.71E+11,4,621,0,2004,16,0,0,0.985250737,0.007866273,0,4.71E+11,9,24,2034,0.016224189
37,Food City,"VGP3+78 Kingston, Tennessee",222-222@8g8-yr6-nkf,sg:4c94374c725d43749bf9c48a29faff33,35.885689,-84.496977,4.71E+11,23,3818,0,2004,16,0,0,0.985250737,0.007866273,0,4.71E+11,9,24,2034,0.016224189
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.71E+11,13,2612,0,2004,16,0,0,0.985250737,0.007866273,0,4.71E+11,9,24,2034,0.016224189
60,Walmart Supercenter,"2P5W+GQ Oak Ridge, Tennessee",zzw-223@8g9-xdy-9s5,sg:e9a6f59e57184a11b8159023f528cff4,36.008913,-84.253074,4.71E+11,13,1746,0,2004,16,0,0,0.985250737,0.007866273,0,4.71E+11,9,24,2034,0.016224189
80,Food City,"2Q82+QV Oak Ridge, Tennessee",226-224@8g9-xdx-jjv,sg:156c592fc11249df88da869c00313580,36.017084,-84.247569,4.71E+11,4,1724,0,2004,16,0,0,0.985250737,0.007866273,0,4.71E+11,9,24,2034,0.016224189
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.71E+11,6,781,0,2004,16,0,0,0.985250737,0.007866273,0,4.71E+11,9,24,2034,0.016224189
122,Walmart Supercenter,"RPCP+R5 Lenoir City, Tennessee",zzw-222@8g8-ytq-kcq,sg:5acb31613ec341fe9d6e344b911e8065,35.822019,-84.264578,4.71E+11,16,2741,0,2004,16,0,0,0.985250737,0.007866273,0,4.71E+11,9,24,2034,0.016224189
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.71E+11,16,1003,0,1310,0,0,0,1,0,0,4.71E+11,133,0,1287,0.103341103
12,La Lupita Mexican Store and Restaurant #1,"QPPH+XM Lenoir City, Tennessee",223-222@8g8-ywb-wx5,sg:da8e4dc6862c429b8cda245c22f70c18,35.787451,-84.270812,4.71E+11,4,700,0,1310,0,0,0,1,0,0,4.71E+11,133,0,1287,0.103341103
17,Food City,"RP9J+MC Lenoir City, Tennessee",222-223@8g8-ytr-7nq,sg:11d414bdee924ccdba097a37a433520a,35.818956,-84.268865,4.71E+11,17,1643,0,1310,0,0,0,1,0,0,4.71E+11,133,0,1287,0.103341103
40,Ingles Markets,"RP2P+RV Lenoir City, Tennessee",222-224@8g8-ywb-9s5,sg:be38cd5a8dfc47538d913e8adff75d64,35.802089,-84.262811,4.71E+11,24,605,0,1310,0,0,0,1,0,0,4.71E+11,133,0,1287,0.103341103
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.71E+11,9,1644,0,1310,0,0,0,1,0,0,4.71E+11,133,0,1287,0.103341103
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.71E+11,4,1580,0,1310,0,0,0,1,0,0,4.71E+11,133,0,1287,0.103341103
66,United Grocery Outlet,"QPXW+J6 Lenoir City, Tennessee",222-222@8g8-ywb-rc5,sg:cd4199d5ca7b4305850c8cbf0d05768f,35.799042,-84.254441,4.71E+11,5,299,0,1310,0,0,0,1,0,0,4.71E+11,133,0,1287,0.103341103
81,Copper Cellar Marketplace,"WV6V+M2 Knoxville, Tennessee",zzw-222@8g9-mhn-zmk,sg:bbabc9705cbd44669a7d4c1068cb73d4,35.956155,-83.93433,4.71E+11,4,1781,0,1310,0,0,0,1,0,0,4.71E+11,133,0,1287,0.103341103
119,Ingles Markets,"VRFC+WR Knoxville, Tennessee",zzw-222@8g9-mbt-r8v,sg:d30b6079fa5e41ca9dc8a2caeb85c9b4,35.874661,-84.178427,4.71E+11,12,1207,0,1310,0,0,0,1,0,0,4.71E+11,133,0,1287,0.103341103
120,ALDI,"RP6P+MW Lenoir City, Tennessee",222-222@8g8-ytr-2kz,sg:479cad52290c4734a873b17aa2b471ba,35.81168,-84.26262,4.71E+11,9,808,0,1310,0,0,0,1,0,0,4.71E+11,133,0,1287,0.103341103
122,Walmart Supercenter,"RPCP+R5 Lenoir City, Tennessee",zzw-222@8g8-ytq-kcq,sg:5acb31613ec341fe9d6e344b911e8065,35.822019,-84.264578,4.71E+11,60,1150,0,1310,0,0,0,1,0,0,4.71E+11,133,0,1287,0.103341103
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.71E+11,16,1099,448,1756,0,0,0.198934281,0.779751332,0,0,4.71E+11,119,594,2252,0.31660746
12,La Lupita Mexican Store and Restaurant #1,"QPPH+XM Lenoir City, Tennessee",223-222@8g8-ywb-wx5,sg:da8e4dc6862c429b8cda245c22f70c18,35.787451,-84.270812,4.71E+11,13,2226,448,1756,0,0,0.198934281,0.779751332,0,0,4.71E+11,119,594,2252,0.31660746
17,Food City,"RP9J+MC Lenoir City, Tennessee",222-223@8g8-ytr-7nq,sg:11d414bdee924ccdba097a37a433520a,35.818956,-84.268865,4.71E+11,42,1410,448,1756,0,0,0.198934281,0.779751332,0,0,4.71E+11,119,594,2252,0.31660746
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.71E+11,4,2686,448,1756,0,0,0.198934281,0.779751332,0,0,4.71E+11,119,594,2252,0.31660746
40,Ingles Markets,"RP2P+RV Lenoir City, Tennessee",222-224@8g8-ywb-9s5,sg:be38cd5a8dfc47538d913e8adff75d64,35.802089,-84.262811,4.71E+11,26,1199,448,1756,0,0,0.198934281,0.779751332,0,0,4.71E+11,119,594,2252,0.31660746
50,La Lupita Mexican Store and Restaurant #3,"PJCV+PG Loudon, Tennessee",222-222@8g8-zbv-8vz,sg:132bdcdf1e004782ada61437e6c18aed,35.737358,-84.334684,4.71E+11,4,732,448,1756,0,0,0.198934281,0.779751332,0,0,4.71E+11,119,594,2252,0.31660746
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.71E+11,15,866,448,1756,0,0,0.198934281,0.779751332,0,0,4.71E+11,119,594,2252,0.31660746
60,Walmart Supercenter,"2P5W+GQ Oak Ridge, Tennessee",zzw-223@8g9-xdy-9s5,sg:e9a6f59e57184a11b8159023f528cff4,36.008913,-84.253074,4.71E+11,4,624,448,1756,0,0,0.198934281,0.779751332,0,0,4.71E+11,119,594,2252,0.31660746
66,United Grocery Outlet,"QPXW+J6 Lenoir City, Tennessee",222-222@8g8-ywb-rc5,sg:cd4199d5ca7b4305850c8cbf0d05768f,35.799042,-84.254441,4.71E+11,4,452,448,1756,0,0,0.198934281,0.779751332,0,0,4.71E+11,119,594,2252,0.31660746
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.71E+11,4,2649,448,1756,0,0,0.198934281,0.779751332,0,0,4.71E+11,119,594,2252,0.31660746
120,ALDI,"RP6P+MW Lenoir City, Tennessee",222-222@8g8-ytr-2kz,sg:479cad52290c4734a873b17aa2b471ba,35.81168,-84.26262,4.71E+11,18,962,448,1756,0,0,0.198934281,0.779751332,0,0,4.71E+11,119,594,2252,0.31660746
122,Walmart Supercenter,"RPCP+R5 Lenoir City, Tennessee",zzw-222@8g8-ytq-kcq,sg:5acb31613ec341fe9d6e344b911e8065,35.822019,-84.264578,4.71E+11,113,8937,448,1756,0,0,0.198934281,0.779751332,0,0,4.71E+11,119,594,2252,0.31660746
124,Kroger Grocery Pickup and Delivery,"WW76+C9 Knoxville, Tennessee",zzw-222@8g9-m96-68v,sg:6a4ce399508342bf9690543dac6a4bae,35.913714,-84.089227,4.71E+11,4,2911,448,1756,0,0,0.198934281,0.779751332,0,0,4.71E+11,119,594,2252,0.31660746
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.71E+11,15,2045,0,1289,0,0,0,0.989255564,0,0,4.71E+11,110,77,1303,0.143514965
17,Food City,"RP9J+MC Lenoir City, Tennessee",222-223@8g8-ytr-7nq,sg:11d414bdee924ccdba097a37a433520a,35.818956,-84.268865,4.71E+11,21,1525,0,1289,0,0,0,0.989255564,0,0,4.71E+11,110,77,1303,0.143514965
20,ALDI,"2Q33+M3 Oak Ridge, Tennessee",222-222@8g9-xgj-wc5,sg:0d1cc0c4c3d14a4ebc0de94435029a2d,36.004063,-84.247353,4.71E+11,4,459,0,1289,0,0,0,0.989255564,0,0,4.71E+11,110,77,1303,0.143514965
37,Food City,"VGP3+78 Kingston, Tennessee",222-222@8g8-yr6-nkf,sg:4c94374c725d43749bf9c48a29faff33,35.885689,-84.496977,4.71E+11,12,3188,0,1289,0,0,0,0.989255564,0,0,4.71E+11,110,77,1303,0.143514965
40,Ingles Markets,"RP2P+RV Lenoir City, Tennessee",222-224@8g8-ywb-9s5,sg:be38cd5a8dfc47538d913e8adff75d64,35.802089,-84.262811,4.71E+11,4,768,0,1289,0,0,0,0.989255564,0,0,4.71E+11,110,77,1303,0.143514965
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.71E+11,9,1646,0,1289,0,0,0,0.989255564,0,0,4.71E+11,110,77,1303,0.143514965
60,Walmart Supercenter,"2P5W+GQ Oak Ridge, Tennessee",zzw-223@8g9-xdy-9s5,sg:e9a6f59e57184a11b8159023f528cff4,36.008913,-84.253074,4.71E+11,10,513,0,1289,0,0,0,0.989255564,0,0,4.71E+11,110,77,1303,0.143514965
80,Food City,"2Q82+QV Oak Ridge, Tennessee",226-224@8g9-xdx-jjv,sg:156c592fc11249df88da869c00313580,36.017084,-84.247569,4.71E+11,4,1748,0,1289,0,0,0,0.989255564,0,0,4.71E+11,110,77,1303,0.143514965
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.71E+11,4,1861,0,1289,0,0,0,0.989255564,0,0,4.71E+11,110,77,1303,0.143514965
114,Whole Foods Market,"WXMM+6Q Knoxville, Tennessee",228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,4.71E+11,4,1913,0,1289,0,0,0,0.989255564,0,0,4.71E+11,110,77,1303,0.143514965
119,Ingles Markets,"VRFC+WR Knoxville, Tennessee",zzw-222@8g9-mbt-r8v,sg:d30b6079fa5e41ca9dc8a2caeb85c9b4,35.874661,-84.178427,4.71E+11,4,911,0,1289,0,0,0,0.989255564,0,0,4.71E+11,110,77,1303,0.143514965
122,Walmart Supercenter,"RPCP+R5 Lenoir City, Tennessee",zzw-222@8g8-ytq-kcq,sg:5acb31613ec341fe9d6e344b911e8065,35.822019,-84.264578,4.71E+11,40,2692,0,1289,0,0,0,0.989255564,0,0,4.71E+11,110,77,1303,0.143514965
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.70E+11,14,1072,70,2583,50,213,0.023140496,0.853884298,0.016528926,0.070413223,4.70E+11,65,85,3025,0.049586777
15,Food City,"2X93+55 Powell, Tennessee",zzw-225@8g9-xn5-mkz,sg:3106c98a771a478fa9e336cb703c4e97,36.017901,-84.047098,4.70E+11,5,734,70,2583,50,213,0.023140496,0.853884298,0.016528926,0.070413223,4.70E+11,65,85,3025,0.049586777
20,ALDI,"2Q33+M3 Oak Ridge, Tennessee",222-222@8g9-xgj-wc5,sg:0d1cc0c4c3d14a4ebc0de94435029a2d,36.004063,-84.247353,4.70E+11,14,1997,70,2583,50,213,0.023140496,0.853884298,0.016528926,0.070413223,4.70E+11,65,85,3025,0.049586777
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.70E+11,5,800,70,2583,50,213,0.023140496,0.853884298,0.016528926,0.070413223,4.70E+11,65,85,3025,0.049586777
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.70E+11,4,1096,70,2583,50,213,0.023140496,0.853884298,0.016528926,0.070413223,4.70E+11,65,85,3025,0.049586777
60,Walmart Supercenter,"2P5W+GQ Oak Ridge, Tennessee",zzw-223@8g9-xdy-9s5,sg:e9a6f59e57184a11b8159023f528cff4,36.008913,-84.253074,4.70E+11,69,2623,70,2583,50,213,0.023140496,0.853884298,0.016528926,0.070413223,4.70E+11,65,85,3025,0.049586777
67,Food City,"WVXP+9V Knoxville, Tennessee",zzw-222@8g9-m8z-zzz,sg:4f1b9f16ff12461ab417747df93a3935,35.948593,-84.112416,4.70E+11,4,764,70,2583,50,213,0.023140496,0.853884298,0.016528926,0.070413223,4.70E+11,65,85,3025,0.049586777
80,Food City,"2Q82+QV Oak Ridge, Tennessee",226-224@8g9-xdx-jjv,sg:156c592fc11249df88da869c00313580,36.017084,-84.247569,4.70E+11,34,791,70,2583,50,213,0.023140496,0.853884298,0.016528926,0.070413223,4.70E+11,65,85,3025,0.049586777
81,Copper Cellar Marketplace,"WV6V+M2 Knoxville, Tennessee",zzw-222@8g9-mhn-zmk,sg:bbabc9705cbd44669a7d4c1068cb73d4,35.956155,-83.93433,4.70E+11,4,1750,70,2583,50,213,0.023140496,0.853884298,0.016528926,0.070413223,4.70E+11,65,85,3025,0.049586777
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.70E+11,4,1173,70,2583,50,213,0.023140496,0.853884298,0.016528926,0.070413223,4.70E+11,65,85,3025,0.049586777
106,Target Grocery,"VW7C+36 Knoxville, Tennessee",zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,4.70E+11,5,2043,70,2583,50,213,0.023140496,0.853884298,0.016528926,0.070413223,4.70E+11,65,85,3025,0.049586777
114,Whole Foods Market,"WXMM+6Q Knoxville, Tennessee",228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,4.70E+11,4,1383,70,2583,50,213,0.023140496,0.853884298,0.016528926,0.070413223,4.70E+11,65,85,3025,0.049586777
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.71E+11,14,1773,27,1154,24,54,0.020532319,0.87756654,0.018250951,0.041064639,4.71E+11,85,95,1315,0.136882129
20,ALDI,"2Q33+M3 Oak Ridge, Tennessee",222-222@8g9-xgj-wc5,sg:0d1cc0c4c3d14a4ebc0de94435029a2d,36.004063,-84.247353,4.71E+11,4,1454,27,1154,24,54,0.020532319,0.87756654,0.018250951,0.041064639,4.71E+11,85,95,1315,0.136882129
37,Food City,"VGP3+78 Kingston, Tennessee",222-222@8g8-yr6-nkf,sg:4c94374c725d43749bf9c48a29faff33,35.885689,-84.496977,4.71E+11,4,2499,27,1154,24,54,0.020532319,0.87756654,0.018250951,0.041064639,4.71E+11,85,95,1315,0.136882129
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.71E+11,8,320,27,1154,24,54,0.020532319,0.87756654,0.018250951,0.041064639,4.71E+11,85,95,1315,0.136882129
60,Walmart Supercenter,"2P5W+GQ Oak Ridge, Tennessee",zzw-223@8g9-xdy-9s5,sg:e9a6f59e57184a11b8159023f528cff4,36.008913,-84.253074,4.71E+11,4,903,27,1154,24,54,0.020532319,0.87756654,0.018250951,0.041064639,4.71E+11,85,95,1315,0.136882129
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.71E+11,4,997,27,1154,24,54,0.020532319,0.87756654,0.018250951,0.041064639,4.71E+11,85,95,1315,0.136882129
122,Walmart Supercenter,"RPCP+R5 Lenoir City, Tennessee",zzw-222@8g8-ytq-kcq,sg:5acb31613ec341fe9d6e344b911e8065,35.822019,-84.264578,4.71E+11,4,881,27,1154,24,54,0.020532319,0.87756654,0.018250951,0.041064639,4.71E+11,85,95,1315,0.136882129
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.71E+11,14,1486,34,1227,50,89,0.022788204,0.822386059,0.033512064,0.059651475,4.71E+11,71,0,1450,0.048965517
35,The Fresh Market,"W2RC+PJ Knoxville, Tennessee",22h-222@8g9-mkj-2zf,sg:a2d5d7505a6348e0a9f46b85b6e82f73,35.941898,-83.978421,4.71E+11,6,1318,34,1227,50,89,0.022788204,0.822386059,0.033512064,0.059651475,4.71E+11,71,0,1450,0.048965517
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.71E+11,7,762,34,1227,50,89,0.022788204,0.822386059,0.033512064,0.059651475,4.71E+11,71,0,1450,0.048965517
55,ALDI,"WW55+XV Knoxville, Tennessee",222-222@8g9-m95-k75,sg:f7bfb93aaece430f85e02a36a841ee8d,35.90991,-84.090268,4.71E+11,7,1209,34,1227,50,89,0.022788204,0.822386059,0.033512064,0.059651475,4.71E+11,71,0,1450,0.048965517
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.71E+11,16,809,34,1227,50,89,0.022788204,0.822386059,0.033512064,0.059651475,4.71E+11,71,0,1450,0.048965517
87,Publix Super Market at Northshore Town Center,"VW6F+6C Knoxville, Tennessee",222-224@8g9-m8f-t5f,sg:5783a7f863584f7e8cfcaf1fbf39aac7,35.860586,-84.076468,4.71E+11,13,2302,34,1227,50,89,0.022788204,0.822386059,0.033512064,0.059651475,4.71E+11,71,0,1450,0.048965517
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.71E+11,12,1316,34,1227,50,89,0.022788204,0.822386059,0.033512064,0.059651475,4.71E+11,71,0,1450,0.048965517
105,Kroger,"VW6J+V3 Knoxville, Tennessee",zzw-223@8g9-m8q-vfz,sg:024b3128b99e43eb973858a29d846a57,35.862461,-84.068836,4.71E+11,52,1231,34,1227,50,89,0.022788204,0.822386059,0.033512064,0.059651475,4.71E+11,71,0,1450,0.048965517
106,Target Grocery,"VW7C+36 Knoxville, Tennessee",zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,4.71E+11,57,1480,34,1227,50,89,0.022788204,0.822386059,0.033512064,0.059651475,4.71E+11,71,0,1450,0.048965517
114,Whole Foods Market,"WXMM+6Q Knoxville, Tennessee",228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,4.71E+11,5,3924,34,1227,50,89,0.022788204,0.822386059,0.033512064,0.059651475,4.71E+11,71,0,1450,0.048965517
