,placekey,safegraph_place_id,parent_placekey,parent_safegraph_place_id,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_opened_since,tracking_closed_since,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,visitor_home_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_month_brand,popularity_by_hour,popularity_by_day,device_type,poi_cbg,visitor_daytime_cbgs
155,225-222@8g9-m66-qj9,sg:88ebdbddb6c44856b2a353627e1ff0b6,,,Becky's Grocery & Grill,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.73155900000001,-83.870494,3856 Laws Chapel Rd,Maryville,TN,37803,US,18653796121.0,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""11:00"", ""18:45""]], ""Thu"": [[""11:00"", ""18:45""]], ""Fri"": [[""11:00"", ""18:45""]], ""Sat"": [[""11:00"", ""14:45""]], ""Sun"": [] }",,,,,2019-07,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,38.0,37.0,"[0,0,1,3,1,1,0,0,0,0,1,3,2,10,0,1,0,1,4,2,2,0,1,0,0,0,2,1,1,1,0]","{""470090105001"":4,""470090106003"":4,""470090109004"":4,""470090101002"":4,""470090114024"":4,""471291104002"":4,""470090114012"":4,""470090112001"":4,""470090111022"":4,""470090110012"":4}","{""US"":36}",11489.0,30.5,"{""<5"":0,""5-10"":4,""11-20"":3,""21-60"":27,""61-120"":3,""121-240"":1,"">240"":0}",{},"{""Shell Oil"":43,""Walmart"":35,""Cracker Barrel"":34,""Chick-fil-A"":33,""McDonald's"":31,""Kroger"":30,""Sonic"":29,""Target"":29,""Taco Bell"":28,""Dollar General"":26,""Texas Roadhouse"":26,""Marathon"":25,""Goodwill Industries"":25,""McAlister's Deli"":24,""EZ Stop"":22,""Exxon Mobil"":22,""Food City"":22,""Food Lion"":21,""Zaxby's"":21,""The Home Depot"":20}","[0,0,0,0,0,0,0,0,2,1,1,4,7,13,12,11,4,4,4,1,0,0,0,0]","{""Monday"":3,""Tuesday"":1,""Wednesday"":5,""Thursday"":8,""Friday"":7,""Saturday"":13,""Sunday"":1}","{""android"":12,""ios"":25}",470090114022.0,"{""470090102002"":4,""470090114024"":4,""470090105001"":4,""470090110012"":4,""470090110022"":4,""470090106003"":4,""470090104001"":4,""470090109004"":4,""470139511002"":4}"
156,zzw-226@8g9-f8s-hyv,sg:02091109a900474f950033c061b0f48b,,,All Sauced Up,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.712354,-83.514992,646 Parkway,Gatlinburg,TN,37738,US,18654367700.0,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }",,,,,2019-07,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,115.0,111.0,"[8,1,2,1,0,4,19,8,10,6,5,3,11,9,4,7,4,6,4,1,0,0,1,0,0,0,0,0,0,1,0]","{""390279647002"":5,""390250413031"":5,""010439642001"":5,""470159603002"":4,""450630207071"":4,""420710124032"":4,""120330036131"":4,""120090713404"":4,""371470020024"":4,""470110110002"":4,""482319614003"":4,""450030201003"":4,""470930059041"":4,""120310146012"":4,""181050013032"":4,""470359707022"":4,""390553118005"":4,""280919504001"":4,""471870512024"":4,""130670310042"":4,""390170140002"":4}","{""US"":111}",379888.0,15.0,"{""<5"":1,""5-10"":23,""11-20"":57,""21-60"":31,""61-120"":3,""121-240"":0,"">240"":0}","{""Columbia Sportswear"":100,""TangerOutlets"":100,""Holiday Inn Club Vacations"":20,""Dunkin'"":19,""True North Energy"":11,""Westgate Resorts"":5}","{""Walmart"":54,""McDonald's"":39,""Dollar General"":38,""Shell Oil"":32,""Kroger"":31,""Wendy's"":29,""BP"":29,""Baskin Robbins"":23,""TangerOutlets"":23,""Walgreens"":23,""Chick-fil-A"":22,""Lowe's"":21,""Taco Bell"":21,""Marathon"":20,""Exxon Mobil"":19,""Arby's"":19,""Subway"":17,""CVS"":17,""The Home Depot"":17,""Kroger Fuel Center"":17}","[0,0,0,0,0,0,0,0,1,5,6,4,15,17,20,19,20,17,11,6,6,3,0,0]","{""Monday"":20,""Tuesday"":12,""Wednesday"":12,""Thursday"":7,""Friday"":16,""Saturday"":28,""Sunday"":20}","{""android"":106,""ios"":4}",471550811011.0,"{""470299207002"":6,""482319614003"":5,""121170210001"":5,""510872001292"":5,""511552102013"":4,""390170140002"":4,""470930059041"":4,""471870512024"":4,""391130302001"":4,""471890303042"":4,""120950152012"":4,""471550802022"":4,""130670302193"":4,""371470013011"":4,""511552107001"":4,""011250101031"":4,""180350020003"":4,""470930059061"":4,""480291817182"":4,""210730706001"":4,""470299205023"":4,""511850202002"":4,""240253041012"":4,""470930061023"":4,""471890310004"":4}"
157,222-223@8g9-gsd-gc5,sg:7279cfa6cf2c4e24a9e33cb1f4e10b87,,,Kroger,SG_BRAND_1f852a23da4b7250,Kroger,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.876967,-83.774314,10721 Chapman Hwy,Seymour,TN,37865,US,,,,,,,2019-07,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,1037.0,791.0,"[34,121,74,14,11,70,24,14,14,22,71,25,31,35,141,33,20,15,17,16,11,17,18,21,21,21,25,16,31,30,24]","{""471550802012"":50,""471550802022"":49,""471550803001"":45,""470090113011"":42,""471550803002"":40,""471550802011"":33,""471550802021"":28,""471550802013"":26,""470090113012"":23,""471550808021"":19,""470090113023"":16,""470930056042"":12,""471550804003"":12,""471550804002"":11,""471550804001"":9,""470090113022"":9,""471550806022"":9,""470930056021"":8,""470930055022"":6,""470930051002"":6,""190570010001"":5,""060371912032"":5,""470930039012"":4,""470650113115"":4,""510619307041"":4,""470930034001"":4,""470930035001"":4,""471410003011"":4,""471050606002"":4,""470090109004"":4,""450790103062"":4,""471050605013"":4,""470650033003"":4,""370210001001"":4,""471239251004"":4,""471050602025"":4,""471890306001"":4,""470090116023"":4,""131131402031"":4,""471550807003"":4,""060710104021"":4,""470930055023"":4,""470930055021"":4,""401010016003"":4,""471050605011"":4,""470930055012"":4,""470210703001"":4,""470090111021"":4,""471550806011"":4,""471890303074"":4,""470930059051"":4,""471890308001"":4,""470090103022"":4,""470575004011"":4,""470930057102"":4,""471339503013"":4,""470090113013"":4,""470090103021"":4,""471550811022"":4,""470090109003"":4,""471550801021"":4,""470930056032"":4,""390610239022"":4,""370459515021"":4,""470010209022"":4,""181819586002"":4,""470370159001"":4,""470370156122"":4,""211279301004"":4}","{""US"":671}",7618.0,18.0,"{""<5"":27,""5-10"":309,""11-20"":233,""21-60"":283,""61-120"":76,""121-240"":71,"">240"":38}","{""Lowe's"":18,""Dollar General"":8,""Sally Beauty Supply"":7,""KFC"":7,""McDonald's"":7,""Hibbett Sports"":6,""AutoZone"":6}","{""Food City"":22,""Kroger Fuel Center"":21,""Weigel's"":19,""Walmart"":15,""Chick-fil-A"":14,""Lowe's"":13,""Dollar General"":13,""Wendy's"":13,""Exxon Mobil"":11,""McDonald's"":11,""Sonic"":10,""Shell Oil"":10,""Burger King"":10,""Dollar Tree"":10,""Walgreens"":10,""Papa Murphy's"":8,""Marathon"":7,""Pet Supplies Plus"":6,""Arby's"":6,""Zaxby's"":6}","[70,51,34,37,42,54,66,71,95,99,55,44,64,67,66,86,94,96,75,86,125,125,128,101]","{""Monday"":216,""Tuesday"":161,""Wednesday"":121,""Thursday"":74,""Friday"":142,""Saturday"":86,""Sunday"":237}","{""android"":429,""ios"":360}",471550803002.0,"{""471550803001"":48,""470090113011"":42,""471550802012"":41,""471550803002"":36,""471550802022"":32,""471550802011"":31,""471550802013"":27,""470090113012"":25,""471550802021"":23,""471550808021"":19,""470090113023"":14,""471550804002"":11,""471550804003"":10,""471550804001"":8,""470930035002"":8,""470930056042"":7,""470930056021"":6,""131530211081"":5,""471410003011"":5,""470930055022"":5,""470930055023"":5,""450630213061"":5,""471650206011"":5,""470650109034"":4,""181819586002"":4,""471490408081"":4,""470930059051"":4,""471859355001"":4,""391130403062"":4,""470090103022"":4,""471890306001"":4,""471550806022"":4,""470930038011"":4,""511690303003"":4,""470930059043"":4,""470930034001"":4,""470930051002"":4,""470139504001"":4,""470090116031"":4,""470930055021"":4,""210590006002"":4,""120990079083"":4,""470930057102"":4,""510619307041"":4,""211279301004"":4,""471050605012"":4,""470930062052"":4,""370810156001"":4,""470930055011"":4,""470930058092"":4,""471239254003"":4,""470930054012"":4,""470090103012"":4,""470370154012"":4,""470930008002"":4,""470930055012"":4,""471550806011"":4,""470090103011"":4}"
158,222-222@8g8-xs8-r49,sg:94489336844044b79871800faa30ccbf,,,Halls Grocery,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.613654,-84.300985,4500 Sweetwater Vonore Rd,Madisonville,TN,37354,US,14234423083.0,,,,,,2019-07,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,177.0,59.0,"[3,5,7,11,9,7,8,1,8,7,7,7,8,6,2,7,5,14,10,4,3,2,2,8,8,7,4,2,2,2,1]","{""471239250004"":12,""471239252001"":8,""471239254001"":5,""471239253005"":4,""471239255012"":4,""471239251001"":4,""470090111024"":4,""471050607001"":4,""471050605012"":4,""471050604003"":4,""471450302011"":4,""471239253001"":4,""471239250003"":4}","{""US"":57}",13544.0,31.0,"{""<5"":5,""5-10"":37,""11-20"":24,""21-60"":58,""61-120"":18,""121-240"":10,"">240"":25}","{""Walmart"":18,""Food City"":17,""Applebee's"":16,""Circle K Gas"":14}","{""Shell Oil"":55,""Walmart"":54,""Weigel's"":51,""Dollar General"":48,""Exxon Mobil"":43,""McDonald's"":37,""Marathon"":34,""Ingles Markets"":34,""Hardee's"":33,""BP"":30,""Sonic"":29,""Arby's"":25,""Mobil"":24,""EZ Stop"":22,""Food City"":22,""Wendy's"":21,""Dollar Tree"":21,""The Home Depot"":21,""Subway"":20,""Taco Bell"":19}","[0,0,0,0,1,23,37,48,38,30,30,51,60,43,32,11,3,4,11,7,1,0,0,0]","{""Monday"":24,""Tuesday"":28,""Wednesday"":40,""Thursday"":33,""Friday"":23,""Saturday"":19,""Sunday"":10}","{""android"":28,""ios"":29}",471239250004.0,"{""471239250004"":13,""471239250003"":4,""471239252001"":4,""471239251001"":4,""471050604003"":4,""471239254005"":4,""471239255012"":4,""471239251004"":4,""470090116024"":4,""471239251003"":4,""471050605022"":4,""471050605012"":4}"
159,zzy-222@8g9-mhr-vs5,sg:421c155e89af41f6abea0410028796fe,,,New Market Grocery,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.96572800000001,-83.919882,968 W Highway 11 E,Knoxville,TN,37902,US,,,,,,,2019-07,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,5.0,5.0,"[0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]","{""471550801021"":4,""470631001001"":4}","{""US"":7}",23642.0,19.0,"{""<5"":0,""5-10"":0,""11-20"":4,""21-60"":1,""61-120"":0,""121-240"":0,"">240"":0}","{""Dunkin'"":99}","{""Kroger"":58,""Wendy's"":56,""Weigel's"":40,""Cook Out"":40,""Arby's"":38,""Dairy Queen"":37,""Lowe's"":36,""The Home Depot"":35,""Subway"":35,""Dollar General"":34,""McDonald's"":28,""Walmart"":21,""Lee's Food Mart"":20,""American Eagle Outlet"":20,""Pal's Sudden Service"":20,""Earthbound Trading Co."":20,""Disney Store"":20,""Pizza Inn"":20,""Brookdale Senior Living"":20,""Skechers"":20}","[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0]","{""Monday"":2,""Tuesday"":0,""Wednesday"":1,""Thursday"":0,""Friday"":1,""Saturday"":1,""Sunday"":0}","{""android"":4,""ios"":5}",470930001001.0,{}
160,222-223@8g9-xqr-92k,sg:24048fceb9c242e89a8baabaf884dacb,22b-223@8g9-xqr-94v,sg:63e4981bd0b84c1da3626a9f4b752d62,Food City,SG_BRAND_0c6c4ce554bb53513678968c086c5457,Food City,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.980887,-84.01625,5801 Western Ave,Knoxville,TN,37921,US,,,,,,2020-12,2020-12,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,1162.0,679.0,"[31,26,25,25,25,41,36,29,42,32,45,61,61,42,35,57,40,42,42,34,25,51,52,27,41,32,31,28,34,40,30]","{""470930046071"":55,""470930047001"":53,""470930046072"":49,""470930038022"":39,""470930047002"":36,""470930046081"":33,""470930039011"":25,""470930038021"":19,""470930060011"":16,""470930046082"":14,""470930046131"":11,""470930060022"":11,""470930027002"":10,""470930059081"":10,""470930048002"":9,""470930048003"":9,""470930060023"":9,""470930046061"":7,""470930028002"":7,""450730308005"":6,""470930064022"":5,""471550801022"":5,""470930060031"":5,""470930039012"":5,""470930028001"":5,""470010213023"":5,""470930026001"":5,""470930062071"":5,""470259709003"":4,""470930031001"":4,""470930051001"":4,""470930046132"":4,""470930037001"":4,""470930052011"":4,""470930057124"":4,""470359706012"":4,""470930046142"":4,""470930062061"":4,""470930068003"":4,""470090102003"":4,""470179621003"":4,""470930039021"":4,""470930053013"":4,""482014549001"":4,""470930046151"":4,""470930037002"":4,""470930057042"":4,""470930017002"":4,""470930059041"":4,""470010205001"":4,""470930062021"":4,""470930046093"":4,""470930008001"":4,""470930060032"":4,""470930062052"":4,""470190710001"":4,""470930027001"":4,""470090116051"":4,""470930058111"":4,""470930017001"":4,""470010203002"":4,""470930059031"":4,""470930057112"":4,""470930060021"":4,""470930043001"":4,""470930065012"":4,""470930046103"":4}","{""US"":669}",3842.0,20.0,"{""<5"":46,""5-10"":338,""11-20"":222,""21-60"":409,""61-120"":66,""121-240"":18,"">240"":63}","{""Kroger"":10,""Weigel's"":8,""Planet Fitness"":8,""Dollar General"":5,""Chick-fil-A"":5}","{""Walmart"":56,""Weigel's"":51,""McDonald's"":36,""Chick-fil-A"":31,""Dollar General"":30,""Kroger"":29,""Sonic"":25,""Dollar Tree"":23,""The Home Depot"":23,""Wendy's"":22,""Target"":22,""Planet Fitness"":22,""Shell Oil"":21,""Taco Bell"":21,""Kroger Fuel Center"":20,""Exxon Mobil"":20,""Lowe's"":18,""Walgreens"":17,""Pet Supermarket"":16,""Arby's"":16}","[8,4,5,5,5,14,43,62,98,140,159,159,162,179,172,183,200,171,162,66,48,49,12,8]","{""Monday"":217,""Tuesday"":154,""Wednesday"":153,""Thursday"":160,""Friday"":167,""Saturday"":131,""Sunday"":180}","{""android"":354,""ios"":325}",470930047002.0,"{""470930047001"":54,""470930046071"":47,""470930046072"":46,""470930047002"":42,""470930038022"":35,""470930046081"":26,""470930039011"":21,""470930038021"":20,""470930060011"":17,""470930046082"":13,""470930046061"":11,""470930060023"":10,""470930060022"":10,""470930048003"":9,""470930027002"":8,""470930046131"":8,""470930028002"":6,""470930028001"":6,""470930059081"":6,""470930008003"":6,""470090116051"":5,""470930070001"":5,""470930039022"":5,""470090102003"":5,""450730302001"":5,""470010209024"":5,""471450309005"":4,""470930058031"":4,""470930062052"":4,""470930057042"":4,""470930061023"":4,""470930045001"":4,""470110115001"":4,""470930048002"":4,""470930053013"":4,""470930058081"":4,""470930062061"":4,""470090102001"":4,""470930059042"":4,""470930068003"":4,""470930060032"":4,""470930008001"":4,""470930044042"":4,""470930027001"":4,""470930046151"":4,""470359706012"":4,""470930039012"":4,""471550805002"":4,""470930059041"":4,""471630412003"":4,""470890704002"":4,""470930062022"":4,""470930060021"":4,""470930057091"":4,""470631004005"":4,""471730402011"":4,""470930059082"":4,""470010213012"":4,""470930039021"":4,""482014549001"":4,""470930026001"":4,""470930031001"":4,""470930032001"":4,""470930037002"":4,""470930059071"":4,""470930058071"":4,""470930048001"":4,""470930046093"":4,""470930017002"":4,""511539015112"":4,""471890303072"":4,""470930064022"":4,""470010209022"":4,""470930046062"":4,""470930054022"":4,""470930060031"":4,""470930062021"":4,""470890701004"":4}"
161,zzw-22g@8g9-m9q-2ff,sg:d64c36d3b6ad40e796a4acbcca3373be,zzw-222@8g9-m9q-2zf,sg:458fbb298c0645049ba9012fbe85dcc6,Doc Popcorn West Town Mall,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.924517,-84.03640899999998,7600 Kingston Pike,Knoxville,TN,37919,US,18033476225.0,,,,,,2019-07,,,,,,,,,,,,,,,,,
162,zzy-222@8g9-mhd-dd9,sg:279869dae00b49a88c6bf4b53e79f874,225-222@8g9-mhd-dd9,sg:472685cf32774b31a558dadf0fc6b89a,United Grocery Outlet,SG_BRAND_20b8f297607c385e,United Grocery Outlet,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.934756,-83.906981,4225 Chapman Hwy,Knoxville,TN,37920,US,18655738000.0,,,,,2021-01,2021-01,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,203.0,128.0,"[4,6,8,4,5,7,4,4,5,5,12,4,9,10,4,9,10,6,6,7,5,4,13,9,10,4,5,3,7,7,7]","{""470930024001"":8,""470930068003"":5,""470930034002"":5,""471550801022"":4,""470930022002"":4,""470930030002"":4,""470090109003"":4,""470930056032"":4,""470930062071"":4,""470930023002"":4,""470930035001"":4,""470930054011"":4,""470090113021"":4,""450830234052"":4,""470930057041"":4,""470930071002"":4,""470930064021"":4,""470930053013"":4,""470930064031"":4,""471550810004"":4,""470930035002"":4,""470930070001"":4,""470930027001"":4,""470930041001"":4,""471550802013"":4,""470090113023"":4,""470930055012"":4,""470930056041"":4,""470930028001"":4,""470930023001"":4,""471550802022"":4,""470930056021"":4,""471550808021"":4,""470930055021"":4,""470930034001"":4}","{""US"":128}",7263.0,27.0,"{""<5"":4,""5-10"":47,""11-20"":37,""21-60"":55,""61-120"":16,""121-240"":19,"">240"":25}","{""Chick-fil-A"":24,""Food City"":17,""Renewal By Anderson"":12,""Kia Motors"":11,""Walmart"":9,""United States Postal Service (USPS)"":8}","{""Walmart"":58,""Weigel's"":48,""McDonald's"":41,""Food City"":40,""Dollar Tree"":39,""Dollar General"":37,""Kroger"":32,""Sonic"":29,""Walgreens"":28,""Chick-fil-A"":25,""Lowe's"":25,""Taco Bell"":24,""Kroger Fuel Center"":24,""Burger King"":21,""Pet Supplies Plus"":19,""Wendy's"":18,""Big Lots Stores"":17,""Sam's Club"":17,""Little Caesars"":17,""ALDI"":16}","[2,2,3,3,3,3,9,9,18,34,32,37,46,44,54,59,57,37,31,10,2,3,3,2]","{""Monday"":40,""Tuesday"":39,""Wednesday"":32,""Thursday"":19,""Friday"":28,""Saturday"":22,""Sunday"":23}","{""android"":89,""ios"":39}",470930024002.0,"{""470930030003"":7,""470930034001"":7,""470930024001"":7,""470930023002"":6,""470930035001"":6,""471550802022"":5,""470930022002"":4,""470930064021"":4,""471550809022"":4,""471730402013"":4,""470930008001"":4,""470930034002"":4,""470930056021"":4,""470930054011"":4,""210930016001"":4,""471550808022"":4,""471550802021"":4,""470930035002"":4,""470930055012"":4,""470930056041"":4,""470930044012"":4,""470930056032"":4,""470930056022"":4,""470930030002"":4,""470930024002"":4}"
163,223-222@8g9-f8t-6rk,sg:63c2599e4b624406b419a09691c9e90e,,,Kroger,SG_BRAND_1f852a23da4b7250,Kroger,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.71135800000001,-83.518852,811 Parkway,Gatlinburg,TN,37738,US,,,,,,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,96.0,93.0,"[3,1,2,3,3,3,9,7,4,1,4,8,4,13,4,5,2,3,4,2,0,6,0,0,0,2,0,2,0,0,1]","{""010090506023"":4,""120570051022"":4,""280470039003"":4,""390572105002"":4,""450450024042"":4,""371559613025"":4,""470090110012"":4,""471550801021"":4,""191751902002"":4,""471291104003"":4,""120710101033"":4,""180659766002"":4,""470370165002"":4,""471730402022"":4,""120730025131"":4,""280579502004"":4,""280239501001"":4,""221230003001"":4,""391130024002"":4,""211170653003"":4,""471550806024"":4,""010150011004"":4,""471550811021"":4,""421110214004"":4,""010810412001"":4}","{""US"":92}",380487.0,13.5,"{""<5"":5,""5-10"":26,""11-20"":47,""21-60"":16,""61-120"":0,""121-240"":1,"">240"":1}","{""Hampton"":33,""CVS"":33,""Waffle House"":7}","{""Walmart"":56,""McDonald's"":53,""Shell Oil"":44,""Dollar General"":40,""Marathon"":34,""BP"":31,""Chick-fil-A"":30,""Exxon Mobil"":28,""Walgreens"":27,""Subway"":27,""Taco Bell"":26,""Starbucks"":22,""Lowe's"":21,""CVS"":21,""Sonic"":20,""Arby's"":19,""TangerOutlets"":19,""Kroger Fuel Center"":19,""Family Dollar Stores"":18,""Love's Travel Stops and Country Stores"":18}","[1,0,0,0,0,0,0,0,0,0,2,4,13,18,5,7,9,6,2,21,26,6,1,2]","{""Monday"":10,""Tuesday"":6,""Wednesday"":10,""Thursday"":17,""Friday"":9,""Saturday"":24,""Sunday"":20}","{""android"":61,""ios"":33}",471550811011.0,"{""260739406003"":5,""120730025131"":4,""371190060101"":4,""011070500004"":4,""471291104003"":4,""471550811011"":4,""390572105002"":4,""120830010062"":4,""371510313061"":4,""421110214004"":4,""471670403041"":4,""190539602001"":4,""390250402044"":4,""390610029001"":4,""010150011004"":4}"
164,222-223@8g9-ff7-gc5,sg:d39924d3645c40ea98f8da2ce2b69b43,,,Kroger,SG_BRAND_1f852a23da4b7250,Kroger,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.869175,-83.568605,119 Forks of the River Pkwy,Sevierville,TN,37862,US,,,,,,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,748.0,570.0,"[17,33,32,27,30,31,29,30,34,21,37,39,35,46,21,31,34,21,22,16,10,15,23,12,17,15,12,15,9,16,18]","{""471550804001"":40,""471550805002"":26,""471550801021"":19,""471550808021"":19,""471550805003"":18,""471550806024"":18,""471550806011"":17,""471550808011"":16,""470890708003"":14,""471550802021"":13,""471550804002"":12,""471550806022"":11,""471550804003"":11,""471550801011"":10,""471550810002"":10,""471550802011"":10,""471550806012"":9,""471550802012"":8,""471550808022"":8,""471550801022"":8,""471550803001"":8,""471550810001"":8,""540379724012"":7,""471550807001"":7,""470930064022"":7,""471550810003"":6,""471550806023"":6,""370970608022"":6,""470890708004"":6,""471550801023"":6,""471550809022"":5,""390490097402"":5,""470930024002"":5,""471239254004"":4,""211299503001"":4,""471550803002"":4,""180430707002"":4,""471550807003"":4,""470430602004"":4,""470890709002"":4,""484530018584"":4,""271410301023"":4,""471779304004"":4,""120010003023"":4,""481576727012"":4,""471550805001"":4,""470090113011"":4,""210830208002"":4,""471550809011"":4,""120970411001"":4,""471650207003"":4,""471490404034"":4,""011250107023"":4,""470930039012"":4,""471550811021"":4,""470299207003"":4,""470090111011"":4,""390930801012"":4,""010330207044"":4,""131299708003"":4,""391130017001"":4,""470090107003"":4,""470299201002"":4,""470890701005"":4,""471550807004"":4,""470890701002"":4,""470890708002"":4,""471870510023"":4,""470890705001"":4,""470890707001"":4,""470090110022"":4,""471890303041"":4,""471790606005"":4,""470575003005"":4,""470890708001"":4,""470090103012"":4,""471550811011"":4,""471130003005"":4,""471550809021"":4,""471550811022"":4,""010010205001"":4,""471550802022"":4,""450219701004"":4,""470631004003"":4,""470930035001"":4,""470930046092"":4,""281210202101"":4,""470299202002"":4,""470631005002"":4,""470631011003"":4,""470090113022"":4,""271410302001"":4}","{""US"":560}",11449.0,11.0,"{""<5"":33,""5-10"":328,""11-20"":219,""21-60"":133,""61-120"":15,""121-240"":7,"">240"":13}","{""Big Lots Stores"":12,""McDonald's"":8,""The Home Depot"":7,""Ramada"":7,""Murphy USA"":7,""Econo Lodge"":6,""Chick-fil-A"":5}","{""Walmart"":47,""McDonald's"":45,""Food City"":44,""Dollar General"":41,""Weigel's"":33,""Chick-fil-A"":32,""Shell Oil"":31,""Walgreens"":29,""Exxon Mobil"":27,""Lowe's"":24,""BP"":24,""Marathon"":22,""Taco Bell"":22,""Family Dollar Stores"":21,""Arby's"":20,""Wendy's"":20,""Burger King"":18,""Sonic"":18,""TangerOutlets"":18,""Kroger Fuel Center"":18}","[8,9,9,4,5,4,6,15,34,38,60,59,65,76,87,100,95,73,70,78,76,38,17,9]","{""Monday"":137,""Tuesday"":117,""Wednesday"":102,""Thursday"":106,""Friday"":94,""Saturday"":100,""Sunday"":92}","{""android"":302,""ios"":266}",471550808011.0,"{""471550804001"":34,""471550805002"":28,""471550808011"":25,""471550805003"":18,""471550808021"":17,""471550806011"":17,""471550801021"":16,""471550806024"":15,""471550802021"":14,""470890708003"":13,""471550808022"":13,""471550802011"":12,""471550804002"":11,""471550806022"":10,""471550810002"":10,""471550802012"":9,""471550804003"":9,""471550801022"":9,""471550801023"":8,""471550810003"":8,""471550806012"":7,""212270115002"":6,""470890708004"":6,""470299205021"":6,""471550806023"":6,""471550810001"":6,""471550803001"":6,""471550802022"":5,""471550807003"":5,""471550805001"":5,""290470218043"":5,""181730305001"":4,""471239254004"":4,""281210203021"":4,""471550801011"":4,""401091083152"":4,""471550807001"":4,""470631011003"":4,""470575003005"":4,""470299202002"":4,""470631011002"":4,""132950203014"":4,""471550802013"":4,""470090116024"":4,""471550803002"":4,""470890707004"":4,""470890709002"":4,""171279701002"":4,""484530018584"":4,""120570027005"":4,""471550801012"":4,""010810410002"":4,""471550811011"":4,""211979701002"":4,""471550807004"":4,""271410301023"":4,""130470306005"":4,""471519754001"":4,""470930038022"":4,""370970608022"":4,""280750106005"":4,""471550809011"":4,""470519604003"":4,""470090111023"":4,""011250107023"":4,""470930053011"":4,""210830208002"":4,""471550809022"":4,""470930054022"":4,""181770101001"":4,""390610254012"":4,""371739602001"":4,""470890707003"":4,""471779304004"":4,""360450604001"":4,""470090113011"":4,""470930054012"":4,""010810417002"":4,""471550811022"":4,""470930064022"":4,""470299201002"":4,""471319653001"":4}"
