,customer_PlusCode,customer_Title,placekey,safegraph_place_id,latitude,longitude,open_hours,poi_cbg,visitor_home_cbg,cbg_visitor_name
337,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930060023,9
338,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930046072,9
340,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930060021,9
341,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930028002,8
342,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930048002,8
343,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930062062,8
344,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930039022,8
345,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930049001,8
348,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930023001,6
349,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930059081,6
350,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930062081,5
352,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930046081,5
353,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930050001,5
354,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930039021,5
355,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930063011,5
356,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930046131,4
357,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930046152,4
359,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930029001,4
361,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930038012,4
362,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930066002,4
363,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930063022,4
364,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930064011,4
368,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930046061,4
369,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930061032,4
370,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930052013,4
371,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930059051,4
372,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930027002,4
374,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930062083,4
375,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930064012,4
376,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930061021,4
377,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930027001,4
379,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930046062,4
380,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930069001,4
381,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930020002,4
382,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930030003,4
383,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930061033,4
384,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930028001,4
387,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930061042,4
388,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930069002,4
389,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930062082,4
391,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930029002,4
392,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930058031,4
393,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930067001,4
394,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930040001,4
395,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930050003,4
396,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930062022,4
397,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930041001,4
398,"2X5G+FG Knoxville, Tennessee",Kroger,zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,,470930000000.0,470930060011,4
400,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930069002,18
401,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930057011,11
402,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930035001,11
403,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930038013,10
404,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930071002,9
405,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930057123,8
406,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930044011,8
407,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930044041,8
408,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930037001,7
409,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930071001,7
410,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930060011,7
411,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930026002,6
412,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930068003,5
413,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930035003,5
414,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930037002,5
415,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930038012,5
416,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930069003,4
418,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930031001,4
419,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930028002,4
421,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930070001,4
422,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930057012,4
423,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930009011,4
424,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930035002,4
425,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930046152,4
426,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930008003,4
427,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930009021,4
429,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930045003,4
430,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930046081,4
432,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930032001,4
433,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930037003,4
434,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930045002,4
435,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930056041,4
436,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930058132,4
437,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930061023,4
438,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930056032,4
439,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930045004,4
440,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930046112,4
441,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930069001,4
442,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930068001,4
443,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930027001,4
444,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930066002,4
445,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930064031,4
446,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930046102,4
449,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930046061,4
451,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930044031,4
452,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930039011,4
453,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930022003,4
454,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930046072,4
455,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930046141,4
456,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930061042,4
457,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930044012,4
459,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930015003,4
460,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930038022,4
461,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930022002,4
463,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930057072,4
464,"W2Q8+V4 Knoxville, Tennessee",Kroger,zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,,470930000000.0,470930057071,4
465,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930058121,65
466,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930059042,43
467,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930059071,42
468,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930058091,40
469,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930058131,35
470,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930059061,34
471,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930058101,33
472,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930058031,31
473,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930058092,30
474,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930059043,28
475,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930059051,28
476,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930058111,27
478,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930059031,16
479,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930058082,15
480,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930058071,13
481,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930058132,11
482,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930058081,10
483,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930057061,9
485,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930046112,9
486,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930059032,8
488,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930046131,7
490,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930058102,7
496,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930046061,6
497,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930060011,6
499,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930046121,5
500,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930046091,5
501,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930057081,5
504,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930047001,5
505,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930046071,5
506,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930059082,5
507,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930057043,5
510,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930066002,5
514,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930060032,4
515,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930065021,4
517,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930059041,4
518,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930057072,4
520,"VRVH+9W Knoxville, Tennessee",Publix Super Market at Turkey Creek,222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,,470930000000.0,470930057042,4
